a_C,a_Ni,a_Mn,a_V,a_Al,a_Si,a_Cr,a_Mo,a_Co,C0
-206.868408203125,56.3380126953125,259.608642578125,545.727294921875,-36.57232666015625,61.349853515625,243.8721923828125,434.0667724609375,215.824951171875,179.9830322265625
-169.11474609375,53.7391357421875,268.12353515625,566.48193359375,50.6756591796875,54.2542724609375,274.6505126953125,477.836669921875,147.2960205078125,55.752197265625
-187.478515625,58.49169921875,285.3890380859375,428.5987548828125,83.5374755859375,48.312744140625,257.6488037109375,458.21533203125,-9.88897705078125,100.32763671875
-190.2275390625,62.90087890625,293.2606201171875,393.1651611328125,12.02093505859375,48.332763671875,277.9156494140625,486.110595703125,34.712890625,53.764892578125
-192.8770751953125,58.9259033203125,260.475830078125,430.088134765625,-52.41497802734375,68.443603515625,268.92578125,473.518310546875,224.6099853515625,76.6397705078125
-179.02459716796875,41.6322021484375,247.7796630859375,366.4205322265625,-19.64495849609375,61.170166015625,271.1646728515625,461.4774169921875,134.007080078125,133.769287109375
-180.36480712890625,55.0791015625,263.964111328125,456.54833984375,-11.93560791015625,63.6630859375,240.6324462890625,476.676513671875,169.4879150390625,121.86572265625
-162.4183349609375,62.27587890625,288.6412353515625,485.5626220703125,-30.170166015625,46.7451171875,272.33544921875,507.967529296875,68.8778076171875,24.3409423828125
-181.46966552734375,53.607177734375,296.678466796875,462.952392578125,83.88818359375,63.565673828125,298.5477294921875,484.2972412109375,7.12249755859375,25.0469970703125
-185.93243408203125,71.812744140625,300.285888671875,424.2972412109375,31.2412109375,49.740966796875,291.2939453125,530.7369384765625,145.2921142578125,3.67364501953125
-203.2777099609375,68.560791015625,271.9439697265625,526.1458740234375,4.9345703125,68.8326416015625,275.26123046875,485.20263671875,263.239990234375,67.429443359375
-161.7559814453125,60.7454833984375,276.035400390625,480.9986572265625,-52.620361328125,47.5931396484375,251.435791015625,471.305908203125,246.1302490234375,61.742919921875
-177.1988525390625,57.0345458984375,298.19091796875,489.6014404296875,2.9080810546875,40.0152587890625,280.9149169921875,487.5936279296875,244.9925537109375,31.373046875
-184.908447265625,57.92236328125,259.0164794921875,452.967529296875,-75.549072265625,67.131591796875,278.0491943359375,460.0869140625,222.515380859375,81.1387939453125
-180.6680908203125,51.4241943359375,233.6507568359375,467.722412109375,-79.07818603515625,63.2408447265625,245.32177734375,440.7840576171875,246.4625244140625,150.3980712890625
-192.307373046875,54.5606689453125,229.334228515625,516.615234375,-94.2984619140625,59.830322265625,255.4273681640625,413.2928466796875,336.112548828125,178.1080322265625
-194.85809326171875,38.8756103515625,267.7369384765625,392.9517822265625,-47.12298583984375,46.8004150390625,272.094482421875,432.8515625,337.11865234375,151.98291015625
-171.92681884765625,46.88525390625,233.110595703125,279.378173828125,-99.38751220703125,57.906494140625,226.9822998046875,447.199951171875,292.3988037109375,158.73388671875
-181.7037353515625,67.05224609375,284.952392578125,338.9454345703125,-18.413330078125,56.1695556640625,259.1407470703125,487.9920654296875,194.905029296875,86.6522216796875
-173.6318359375,59.4176025390625,252.6485595703125,336.19970703125,-86.90557861328125,64.11865234375,261.6982421875,487.3912353515625,209.5423583984375,97.0595703125
-203.44775390625,47.6708984375,261.6004638671875,436.54638671875,11.7451171875,60.9996337890625,281.3515625,474.3685302734375,167.5927734375,110.3759765625
-196.455322265625,49.18603515625,304.118408203125,486.947021484375,-4.70306396484375,49.1661376953125,279.6593017578125,506.482421875,184.5205078125,67.2017822265625
-158.06842041015625,54.8814697265625,253.177734375,535.20703125,-65.14447021484375,66.27880859375,279.515625,490.095458984375,225.4195556640625,15.79473876953125
-169.2342529296875,65.3189697265625,268.2021484375,417.2034912109375,-103.04815673828125,54.54541015625,257.783935546875,466.598388671875,348.2178955078125,102.140380859375
-166.88067626953125,64.0675048828125,224.331298828125,371.9998779296875,-84.9556884765625,70.157470703125,258.1190185546875,465.360595703125,386.6572265625,98.487060546875
-161.1976318359375,67.7003173828125,238.8751220703125,478.790283203125,-94.51885986328125,80.7052001953125,251.8197021484375,483.4947509765625,343.0321044921875,54.9354248046875
-169.6270751953125,50.248779296875,254.194091796875,432.80615234375,-97.300048828125,51.6165771484375,269.4388427734375,420.721923828125,374.303466796875,108.986572265625
-185.39202880859375,55.4852294921875,253.4644775390625,421.0355224609375,-79.0543212890625,56.5814208984375,287.1446533203125,454.846923828125,347.23974609375,94.9232177734375
-194.83837890625,70.62353515625,266.9234619140625,325.7119140625,-101.4512939453125,42.056884765625,257.650634765625,451.46142578125,305.2943115234375,118.01171875
-177.88751220703125,53.9339599609375,259.4195556640625,332.994140625,-113.01483154296875,51.115478515625,243.676025390625,471.906982421875,278.0562744140625,125.5086669921875
-183.41094970703125,58.5577392578125,287.763427734375,352.044189453125,-33.96142578125,51.260009765625,261.5830078125,459.476806640625,314.811279296875,90.2691650390625
-145.2491455078125,69.3385009765625,280.55029296875,235.1959228515625,-87.4932861328125,62.4810791015625,287.0733642578125,506.03564453125,313.6439208984375,-21.28387451171875
-174.4833984375,57.8106689453125,302.5711669921875,319.36767578125,-144.1348876953125,64.0029296875,299.9464111328125,518.0308837890625,173.0426025390625,-12.346435546875
-165.53436279296875,66.9263916015625,309.1319580078125,446.94384765625,-52.7332763671875,56.028076171875,287.225830078125,547.0673828125,204.56103515625,-32.2847900390625
-178.98968505859375,67.1728515625,292.65185546875,447.2625732421875,-86.72833251953125,55.6575927734375,288.4979248046875,515.3349609375,278.513916015625,14.78387451171875
-182.72894287109375,60.260498046875,308.2421875,366.7535400390625,-63.53857421875,56.574951171875,304.6265869140625,531.3653564453125,284.4825439453125,-5.51190185546875
-155.5986328125,55.4923095703125,265.412353515625,463.2584228515625,-87.91363525390625,50.0399169921875,270.3480224609375,512.1485595703125,250.8470458984375,38.3414306640625
-176.12066650390625,46.146728515625,290.72216796875,446.6265869140625,-9.59765625,38.4002685546875,272.15478515625,457.5968017578125,182.8907470703125,88.2525634765625
-181.0087890625,61.282958984375,237.730712890625,340.2926025390625,-81.61871337890625,73.8760986328125,291.9635009765625,458.6156005859375,285.483154296875,87.491455078125
-184.58447265625,65.232666015625,244.1815185546875,471.479736328125,-51.71185302734375,57.219970703125,252.4578857421875,477.304931640625,208.8006591796875,116.4862060546875
-206.40478515625,64.53564453125,299.8021240234375,300.0460205078125,21.768310546875,41.099609375,248.1517333984375,462.05078125,257.9849853515625,113.5089111328125
-158.97027587890625,67.634521484375,270.2730712890625,358.947265625,11.68896484375,64.816650390625,274.2923583984375,485.05859375,161.7967529296875,40.0960693359375
-188.367919921875,45.7696533203125,310.801513671875,374.831298828125,39.35595703125,21.49951171875,261.8641357421875,473.168701171875,223.9842529296875,101.3619384765625
-173.80499267578125,45.1541748046875,268.384765625,332.3050537109375,-58.71331787109375,42.2376708984375,278.3433837890625,440.6383056640625,263.966552734375,100.1092529296875
-173.1865234375,58.53955078125,248.5054931640625,288.122314453125,-88.92669677734375,64.1939697265625,255.1627197265625,448.3076171875,248.6824951171875,107.9112548828125
-170.21356201171875,67.2396240234375,279.3153076171875,278.9732666015625,-48.071533203125,43.5106201171875,268.854736328125,471.646240234375,231.182861328125,54.0631103515625
-167.07672119140625,57.1884765625,257.9019775390625,213.494384765625,-41.48834228515625,77.986328125,277.22216796875,483.4710693359375,187.1016845703125,52.5919189453125
-148.25494384765625,54.0928955078125,285.1885986328125,170.634521484375,-100.41180419921875,64.58349609375,266.582763671875,467.704345703125,199.2623291015625,31.9053955078125
-167.36968994140625,40.117919921875,259.9151611328125,191.0660400390625,-102.28289794921875,52.583740234375,256.6446533203125,448.2127685546875,84.64208984375,118.8116455078125
-186.62628173828125,54.1737060546875,246.22021484375,293.56640625,-84.5341796875,71.1922607421875,269.3934326171875,432.061279296875,256.5487060546875,130.9117431640625
-178.08367919921875,64.4718017578125,288.6722412109375,376.0048828125,-65.8187255859375,47.068115234375,277.4012451171875,455.9176025390625,221.0987548828125,61.46630859375
-176.919189453125,65.3333740234375,313.76953125,310.2139892578125,-62.7520751953125,50.09765625,290.0775146484375,508.276611328125,193.560546875,-0.53533935546875
-160.8902587890625,72.359619140625,304.8287353515625,401.3453369140625,-59.02532958984375,47.345703125,291.505126953125,516.5665283203125,218.834228515625,-37.913818359375
-163.36895751953125,57.38623046875,262.078125,305.8994140625,-69.612548828125,52.7786865234375,266.180419921875,481.179931640625,347.459716796875,56.413330078125
-171.3341064453125,53.485595703125,222.7615966796875,244.9007568359375,-103.73455810546875,77.9393310546875,275.59619140625,457.636962890625,370.874267578125,96.826904296875
-187.3653564453125,57.673828125,237.5987548828125,187.7298583984375,-18.4820556640625,52.7171630859375,257.5560302734375,460.215576171875,235.016845703125,140.0128173828125
-156.47210693359375,43.6356201171875,254.762451171875,305.0748291015625,-73.59814453125,47.7294921875,250.425537109375,428.1722412109375,175.8712158203125,119.3486328125
-172.0301513671875,54.95654296875,295.349609375,339.5489501953125,-105.77716064453125,53.053955078125,265.9453125,494.9315185546875,156.1890869140625,52.430419921875
-169.4488525390625,66.5950927734375,286.5911865234375,444.861328125,-47.517333984375,55.6900634765625,269.0692138671875,509.310791015625,205.496337890625,22.63079833984375
-183.2196044921875,77.70458984375,280.0211181640625,375.8822021484375,-35.0794677734375,66.2568359375,283.2781982421875,517.0576171875,232.9173583984375,25.8421630859375
-163.43463134765625,61.8255615234375,287.138427734375,298.3677978515625,-58.9268798828125,58.415283203125,283.3157958984375,514.5426025390625,248.6463623046875,18.9825439453125
-175.52740478515625,71.8380126953125,287.14501953125,342.2386474609375,-120.25262451171875,45.4935302734375,272.0267333984375,490.8944091796875,222.8726806640625,50.6051025390625
-175.634521484375,45.9119873046875,243.7119140625,229.5775146484375,-12.318115234375,51.552978515625,267.0911865234375,469.260498046875,172.879150390625,128.4468994140625
-148.21221923828125,67.1241455078125,265.29833984375,228.9654541015625,-83.1844482421875,52.6143798828125,289.8900146484375,492.352783203125,246.58056640625,3.23712158203125
-195.92388916015625,62.0137939453125,272.6536865234375,307.154296875,-59.05621337890625,50.6373291015625,277.612548828125,488.903076171875,220.3624267578125,92.077880859375
-155.2969970703125,53.586181640625,259.91845703125,265.5390625,-154.3519287109375,58.159423828125,268.2237548828125,490.0072021484375,295.5604248046875,49.04345703125
-153.103515625,71.697509765625,290.84619140625,225.54345703125,-104.257080078125,52.6417236328125,282.1104736328125,503.609375,267.1058349609375,-17.8101806640625
-177.391845703125,65.7735595703125,281.1837158203125,195.291259765625,-51.3621826171875,64.0048828125,275.06787109375,482.210205078125,252.48681640625,47.098876953125
-194.58758544921875,60.2657470703125,263.69384765625,292.50634765625,-36.77777099609375,66.0203857421875,283.64794921875,492.0574951171875,350.7794189453125,85.411376953125
-166.95361328125,67.7685546875,264.189697265625,465.888916015625,-115.27947998046875,56.2437744140625,240.970947265625,476.159423828125,368.5721435546875,91.9259033203125
-185.10577392578125,55.626708984375,251.11865234375,609.5469970703125,1.9742431640625,55.0830078125,281.7578125,486.7064208984375,285.160888671875,87.7427978515625
-166.2410888671875,69.22265625,266.3092041015625,681.09716796875,-43.31536865234375,59.5198974609375,261.8797607421875,462.5284423828125,170.161865234375,40.5523681640625
-174.10638427734375,65.9322509765625,287.958740234375,684.7049560546875,-47.32379150390625,46.2113037109375,273.6141357421875,514.330078125,131.61572265625,35.4072265625
-160.1641845703125,51.9696044921875,264.781982421875,668.3258056640625,-72.2535400390625,82.6414794921875,271.83154296875,495.14892578125,165.216064453125,27.17626953125
-191.10107421875,62.787353515625,235.2835693359375,434.9776611328125,-58.9603271484375,67.0860595703125,256.3450927734375,465.5511474609375,225.642822265625,121.4879150390625
-206.94091796875,60.09765625,273.7149658203125,465.631103515625,-11.99713134765625,40.875732421875,263.6251220703125,444.57470703125,196.0111083984375,138.7822265625
-178.799560546875,46.6041259765625,263.621826171875,507.941650390625,-76.9051513671875,50.261474609375,265.749755859375,446.0311279296875,232.4080810546875,122.405517578125
-192.0548095703125,51.177490234375,305.0223388671875,449.210693359375,-3.1397705078125,39.9698486328125,275.719970703125,434.60498046875,207.4886474609375,105.4560546875
-182.119140625,57.4925537109375,245.8326416015625,299.98681640625,-30.43408203125,52.3563232421875,259.5472412109375,452.4739990234375,252.485595703125,114.2095947265625
-192.3154296875,63.875244140625,300.93896484375,360.5211181640625,-57.5621337890625,31.8079833984375,255.794921875,453.4195556640625,250.868408203125,123.761962890625
-181.59625244140625,55.7220458984375,266.010009765625,296.1195068359375,-93.54345703125,69.971435546875,260.768310546875,479.907958984375,297.0284423828125,92.7081298828125
-170.19549560546875,59.509765625,295.8206787109375,349.3792724609375,-91.11944580078125,60.8980712890625,264.036376953125,497.2113037109375,280.156982421875,45.7132568359375
-138.6585693359375,68.3428955078125,300.948486328125,405.8785400390625,-19.01416015625,44.460205078125,264.483642578125,522.0,254.7994384765625,-33.40509033203125
-168.6234130859375,57.5252685546875,273.3135986328125,473.649169921875,-110.75262451171875,45.22412109375,261.1553955078125,518.2510986328125,292.6942138671875,52.3585205078125
-165.18084716796875,56.017578125,268.9571533203125,533.9222412109375,-92.70458984375,49.822265625,264.0423583984375,459.3997802734375,268.4013671875,71.6474609375
-176.703125,35.823486328125,283.580810546875,566.2333984375,-93.81695556640625,40.0001220703125,239.157958984375,423.82666015625,189.4483642578125,157.576171875
-170.11773681640625,50.6636962890625,246.322021484375,532.94189453125,-41.21942138671875,46.788330078125,242.1285400390625,395.604736328125,194.5203857421875,179.2177734375
-167.116455078125,59.552490234375,268.20703125,590.200927734375,-71.58026123046875,52.132568359375,257.2291259765625,466.90673828125,173.87548828125,68.220947265625
-182.4659423828125,46.9833984375,241.5938720703125,580.677978515625,-67.8472900390625,67.0230712890625,255.361083984375,465.927734375,173.3819580078125,124.0067138671875
-180.51251220703125,63.711181640625,298.5574951171875,393.123779296875,-39.38671875,60.169189453125,264.0445556640625,492.86328125,146.8486328125,26.2537841796875
-158.27215576171875,64.92578125,278.197265625,419.343994140625,-97.63018798828125,60.1146240234375,274.0323486328125,509.3668212890625,280.7325439453125,-5.201171875
-157.26934814453125,65.132568359375,224.1474609375,530.10302734375,-28.66973876953125,62.0345458984375,274.6353759765625,470.9942626953125,281.577392578125,54.77490234375
-191.247314453125,57.8094482421875,278.473388671875,644.053955078125,-45.49188232421875,52.2764892578125,237.0408935546875,459.2445068359375,261.413330078125,113.9322509765625
-178.68804931640625,60.6510009765625,285.5810546875,589.2020263671875,-72.2945556640625,57.39599609375,264.7010498046875,465.2000732421875,212.6015625,64.68017578125
-142.63134765625,76.1016845703125,294.4229736328125,562.4083251953125,-60.30487060546875,40.443115234375,249.6876220703125,489.84326171875,192.039306640625,25.11669921875
-168.52264404296875,56.170166015625,287.74462890625,498.0914306640625,-87.71551513671875,44.01220703125,265.577880859375,457.231201171875,236.237060546875,76.71240234375
-180.89678955078125,61.3907470703125,265.8785400390625,698.5179443359375,-68.03070068359375,59.5433349609375,249.6658935546875,460.059814453125,187.5596923828125,115.04296875
-193.4886474609375,48.9205322265625,266.75244140625,584.5111083984375,-46.6414794921875,73.66943359375,270.93017578125,495.100830078125,182.208251953125,85.498046875
-166.92742919921875,58.5399169921875,254.5855712890625,678.07421875,-110.7969970703125,52.09765625,236.3995361328125,445.86083984375,351.7562255859375,107.72021484375
-191.29754638671875,60.2421875,256.025390625,858.4449462890625,-112.8638916015625,61.6678466796875,257.890625,479.4483642578125,330.2706298828125,116.19873046875
-183.38336181640625,58.999755859375,301.4276123046875,874.7425537109375,3.5743408203125,31.43408203125,257.285888671875,445.118896484375,314.8553466796875,96.472412109375
-166.9833984375,61.9776611328125,243.2467041015625,850.4759521484375,-73.79998779296875,39.973388671875,253.9141845703125,462.6566162109375,310.55712890625,108.494384765625
-169.47265625,38.80859375,253.8427734375,850.46435546875,-97.83282470703125,57.18994140625,284.184814453125,456.9854736328125,314.7891845703125,63.2908935546875
-158.1220703125,56.798095703125,265.4700927734375,746.1688232421875,-114.3729248046875,63.9295654296875,256.0888671875,476.0341796875,211.0662841796875,53.8228759765625
-163.304931640625,52.36083984375,283.94091796875,616.9281005859375,-108.9122314453125,44.0126953125,292.6241455078125,492.6402587890625,331.094482421875,33.551513671875
-146.68524169921875,66.6346435546875,286.782958984375,557.0606689453125,-68.865966796875,47.2259521484375,292.1507568359375,500.244140625,183.75,-35.8076171875
-162.572021484375,76.3035888671875,288.130859375,510.17822265625,21.40631103515625,63.347412109375,261.0089111328125,492.837890625,109.1680908203125,-2.21405029296875
-175.70550537109375,55.5213623046875,285.477294921875,520.4876708984375,-34.287109375,64.6553955078125,272.5694580078125,473.061767578125,136.01904296875,65.9244384765625
-183.031005859375,48.885986328125,279.81787109375,371.9892578125,-48.41455078125,44.3233642578125,259.08154296875,456.65576171875,170.6383056640625,116.9678955078125
-192.1253662109375,51.264404296875,268.220947265625,513.6893310546875,-97.78277587890625,55.7796630859375,268.831298828125,454.8525390625,212.923828125,111.777587890625
-173.75262451171875,63.7642822265625,260.8076171875,351.596435546875,-85.79168701171875,75.4637451171875,272.36083984375,493.3597412109375,211.0279541015625,62.40234375
-167.3580322265625,70.9512939453125,263.0965576171875,458.9896240234375,-76.747314453125,67.56298828125,294.815673828125,523.3848876953125,279.894775390625,-7.484130859375
-130.31048583984375,59.64697265625,260.1376953125,460.2603759765625,-142.3695068359375,61.804443359375,262.9443359375,478.692138671875,279.095703125,23.90826416015625
-167.83099365234375,64.90771484375,273.7447509765625,301.22705078125,-23.25537109375,65.5489501953125,255.8487548828125,517.5396728515625,117.1900634765625,42.468994140625
-173.48577880859375,67.405029296875,291.416259765625,397.504150390625,11.23974609375,68.94970703125,288.629150390625,515.2755126953125,170.209228515625,-3.89813232421875
-187.93231201171875,48.775390625,290.1478271484375,394.7447509765625,-28.5362548828125,42.7078857421875,269.8388671875,454.7283935546875,134.7215576171875,92.7861328125
-167.83599853515625,58.6451416015625,219.4095458984375,352.404296875,-63.1204833984375,62.7786865234375,264.7689208984375,469.744384765625,216.0145263671875,101.6268310546875
-187.19647216796875,57.96435546875,252.8548583984375,352.9595947265625,-75.25616455078125,73.5533447265625,254.4036865234375,462.10986328125,308.07373046875,108.3355712890625
-186.445068359375,59.841796875,284.4520263671875,226.397216796875,-57.15020751953125,69.14306640625,288.1756591796875,499.7547607421875,228.27587890625,28.4166259765625
-171.38824462890625,49.1192626953125,230.89697265625,356.1529541015625,-66.21014404296875,64.6624755859375,238.843994140625,419.617919921875,289.17529296875,134.524169921875
-191.24871826171875,62.3304443359375,249.7362060546875,295.5272216796875,-38.214599609375,63.74462890625,253.441162109375,458.96484375,304.488037109375,115.303955078125
-184.356689453125,75.83251953125,259.5970458984375,351.912841796875,-144.8111572265625,60.429931640625,275.609130859375,448.6414794921875,381.7525634765625,79.72705078125
-178.7760009765625,49.724853515625,235.644775390625,394.06982421875,-99.8631591796875,41.3868408203125,276.3323974609375,425.2362060546875,392.6092529296875,153.8526611328125
-187.0050048828125,42.2261962890625,236.860595703125,330.7567138671875,-124.221435546875,63.781005859375,268.755126953125,447.0758056640625,291.5855712890625,129.837158203125
-159.375244140625,51.42822265625,265.9227294921875,403.570556640625,-44.54742431640625,45.38427734375,244.8687744140625,452.92919921875,341.210205078125,93.636474609375
-163.5611572265625,48.8948974609375,239.338134765625,409.494384765625,-99.49639892578125,59.333740234375,249.1239013671875,440.0423583984375,244.4976806640625,124.002197265625
-182.57916259765625,64.3922119140625,296.632568359375,463.9417724609375,-49.79058837890625,57.3529052734375,258.7698974609375,474.97705078125,237.6392822265625,76.5452880859375
-201.8914794921875,51.2237548828125,283.4635009765625,446.5064697265625,-38.1470947265625,56.0833740234375,264.497802734375,447.8594970703125,219.9000244140625,143.89697265625
-192.96173095703125,48.9862060546875,247.2156982421875,337.599609375,12.8282470703125,44.2744140625,261.2745361328125,441.26123046875,148.078857421875,161.6395263671875
-187.63836669921875,51.1639404296875,320.5992431640625,366.715576171875,15.10748291015625,36.83349609375,276.639404296875,488.7738037109375,233.2081298828125,79.8052978515625
-164.38604736328125,78.18212890625,324.545166015625,399.5946044921875,-84.42095947265625,62.3896484375,276.091552734375,512.8619384765625,144.7442626953125,-52.02215576171875
-162.12408447265625,55.24365234375,265.757568359375,424.7501220703125,-125.20465087890625,63.110107421875,278.7296142578125,485.8074951171875,309.048583984375,26.2760009765625
-172.4312744140625,71.361083984375,283.335693359375,314.8511962890625,-45.50006103515625,50.82177734375,249.1390380859375,491.3914794921875,243.2933349609375,68.0994873046875
-170.9893798828125,76.3427734375,287.2872314453125,351.671875,40.339111328125,64.10693359375,279.016845703125,494.8519287109375,204.0802001953125,0.8099365234375
-144.619384765625,71.518798828125,304.6309814453125,222.6259765625,-13.7857666015625,46.5443115234375,289.14306640625,504.904296875,66.412353515625,-36.30938720703125
-157.2947998046875,74.173095703125,338.111572265625,347.6146240234375,-37.1890869140625,37.237548828125,279.5584716796875,533.677490234375,255.6002197265625,-47.6455078125
-135.93060302734375,63.8817138671875,284.283203125,376.124755859375,-45.60479736328125,68.5870361328125,275.02783203125,497.6553955078125,165.8172607421875,-12.07012939453125
-147.593505859375,68.2930908203125,319.216552734375,408.11669921875,-97.7066650390625,41.4791259765625,274.145751953125,528.21630859375,272.689697265625,-39.0196533203125
-159.173583984375,84.180908203125,297.3546142578125,306.386962890625,-103.618896484375,58.6678466796875,267.7677001953125,519.3760986328125,229.2760009765625,-21.55419921875
-155.2337646484375,69.1767578125,307.8892822265625,221.1121826171875,-85.65545654296875,63.6820068359375,280.948974609375,516.2403564453125,252.6932373046875,-31.67071533203125
-153.00537109375,65.2911376953125,232.7491455078125,337.9542236328125,-71.08282470703125,80.722900390625,255.9913330078125,475.2926025390625,247.2864990234375,53.000732421875
-189.40240478515625,65.62451171875,293.3377685546875,326.1353759765625,-51.926513671875,52.1842041015625,284.0731201171875,500.79443359375,241.297119140625,43.864990234375
-142.390625,80.2689208984375,271.7967529296875,498.77587890625,-40.1871337890625,47.462158203125,252.0487060546875,492.4364013671875,208.3013916015625,13.7896728515625
-175.07568359375,78.4735107421875,281.9267578125,536.022705078125,-160.9940185546875,57.4580078125,253.2520751953125,483.3673095703125,406.38525390625,59.1971435546875
-202.552490234375,59.0545654296875,269.7227783203125,526.3511962890625,-77.9881591796875,58.6435546875,256.870361328125,460.7193603515625,249.257080078125,125.233154296875
-187.25457763671875,71.46630859375,257.9327392578125,439.1259765625,-85.2276611328125,57.4093017578125,266.3863525390625,501.110595703125,311.294921875,94.1534423828125
-185.93499755859375,59.896728515625,226.92724609375,496.7816162109375,-46.7276611328125,83.350830078125,244.98486328125,472.47021484375,232.304443359375,139.5135498046875
-168.4927978515625,71.158203125,257.4400634765625,477.4744873046875,-88.031982421875,72.9327392578125,268.72021484375,496.7222900390625,256.8238525390625,37.2386474609375
-163.55303955078125,55.971435546875,270.366455078125,356.39599609375,-105.7191162109375,55.586181640625,242.4893798828125,483.743408203125,287.894287109375,70.5257568359375
-177.705810546875,48.2884521484375,255.995361328125,335.06982421875,-132.595458984375,55.2003173828125,274.6326904296875,464.5439453125,332.4058837890625,110.2049560546875
-182.6612548828125,59.1861572265625,296.0694580078125,509.7086181640625,-35.8787841796875,53.0123291015625,252.993408203125,482.793212890625,217.544921875,92.28076171875
-191.180908203125,52.210205078125,287.87255859375,463.5400390625,-15.02569580078125,50.91357421875,301.4578857421875,470.9710693359375,262.242919921875,69.684326171875
-167.2203369140625,55.72412109375,281.511962890625,367.4029541015625,-50.673095703125,42.9451904296875,270.9713134765625,471.8416748046875,155.7095947265625,56.052490234375
-183.62054443359375,31.497314453125,242.436767578125,288.625,-55.37945556640625,51.4669189453125,238.326904296875,406.1640625,268.2701416015625,185.510986328125
-177.78955078125,34.3096923828125,193.906005859375,295.004638671875,-77.01739501953125,54.68310546875,230.78125,388.7445068359375,302.8929443359375,243.0252685546875
-213.789306640625,38.5841064453125,224.5853271484375,290.3126220703125,-76.48956298828125,49.41845703125,211.05859375,398.70947265625,426.124267578125,277.007080078125
-192.76904296875,49.901123046875,240.390380859375,334.546142578125,-31.92572021484375,30.5345458984375,266.2257080078125,434.567626953125,315.491943359375,186.217041015625
-185.74176025390625,68.244140625,235.22119140625,316.4962158203125,-73.26239013671875,58.5328369140625,248.59716796875,460.62353515625,346.2587890625,114.74609375
-159.1597900390625,49.78076171875,215.845947265625,398.4378662109375,-98.752197265625,72.21728515625,244.420654296875,434.0859375,319.2618408203125,118.926513671875
-191.7940673828125,63.9058837890625,304.611083984375,332.88037109375,-71.6455078125,69.920166015625,275.91748046875,488.6302490234375,268.2900390625,56.9102783203125
-164.83941650390625,63.666015625,267.1593017578125,248.26806640625,-74.16253662109375,67.8631591796875,262.3758544921875,481.245361328125,221.1834716796875,38.1654052734375
-175.628662109375,70.9962158203125,288.780517578125,403.6090087890625,-75.92578125,72.12060546875,277.521240234375,522.3863525390625,209.8714599609375,10.04742431640625
-153.9375,68.8519287109375,248.7303466796875,600.9791259765625,-81.629150390625,72.1558837890625,267.38330078125,490.480224609375,305.899169921875,0.570068359375
-172.1734619140625,70.2916259765625,309.1671142578125,663.112060546875,-39.08966064453125,46.70849609375,286.61279296875,531.217041015625,213.5234375,-12.89337158203125
-186.01202392578125,58.385498046875,312.6182861328125,657.0113525390625,-50.8460693359375,32.830078125,278.3646240234375,460.5206298828125,256.25537109375,72.8265380859375
-178.2281494140625,54.57421875,278.470458984375,729.2569580078125,-67.75421142578125,42.43212890625,258.3643798828125,444.0115966796875,319.1019287109375,107.925537109375
-176.89239501953125,38.0001220703125,304.5860595703125,674.0347900390625,-40.64111328125,34.169921875,276.4444580078125,430.786376953125,224.099609375,79.5263671875
-179.3643798828125,52.125244140625,285.751708984375,696.673583984375,-78.42620849609375,48.9093017578125,250.177490234375,446.32421875,349.349853515625,114.825439453125
-200.85882568359375,38.236083984375,253.0543212890625,728.1561279296875,-44.89935302734375,37.8994140625,260.6429443359375,416.4759521484375,355.55908203125,191.2012939453125
-219.81207275390625,29.1378173828125,225.5621337890625,685.97998046875,-79.48809814453125,36.3837890625,237.550048828125,386.7293701171875,395.05078125,294.1004638671875
-206.2230224609375,55.562255859375,249.7655029296875,761.5869140625,-80.47265625,60.1463623046875,244.457763671875,418.37109375,374.327880859375,181.73291015625
-193.61370849609375,40.8856201171875,231.7200927734375,901.7906494140625,-49.05731201171875,47.6905517578125,231.1951904296875,411.4483642578125,326.3218994140625,209.139404296875
-186.0355224609375,42.243408203125,244.653076171875,801.260009765625,-148.70745849609375,41.486083984375,244.2159423828125,433.078369140625,383.76611328125,157.185791015625
-179.6097412109375,53.72216796875,242.4151611328125,658.212646484375,-150.6246337890625,41.644775390625,246.851318359375,430.458251953125,395.2635498046875,161.4296875
-141.75738525390625,32.0567626953125,245.8731689453125,585.431396484375,-125.949462890625,57.800048828125,245.8997802734375,435.224853515625,320.372314453125,104.34326171875
-160.0184326171875,44.6239013671875,263.51806640625,549.4605712890625,-74.8994140625,47.0548095703125,279.58935546875,463.8909912109375,316.2374267578125,55.9293212890625
-186.869140625,52.3597412109375,270.8551025390625,399.235595703125,-113.31805419921875,36.5369873046875,276.6844482421875,451.835693359375,363.6953125,130.8226318359375
-176.594482421875,73.03076171875,267.9871826171875,380.62451171875,-72.03955078125,53.8717041015625,270.990966796875,499.3934326171875,343.4554443359375,57.159912109375
-168.6046142578125,71.1002197265625,252.8961181640625,335.7744140625,-137.991455078125,68.0301513671875,283.0274658203125,497.2760009765625,226.147216796875,39.75439453125
-174.17596435546875,47.0758056640625,282.9608154296875,311.34033203125,-31.29638671875,49.5465087890625,288.9246826171875,513.2532958984375,118.8287353515625,50.90087890625
-186.58074951171875,46.154052734375,227.9635009765625,444.5123291015625,-33.18890380859375,61.711181640625,278.9630126953125,460.2562255859375,231.4832763671875,131.138916015625
