a_Mo,a_Co,a_Cr,a_C,a_Mn,a_Al,C0,a_V,a_Ni,a_Si
461.96240234375,397.7747802734375,299.5374755859375,-170.85150146484375,330.160888671875,-160.2232666015625,76.8638916015625,345.93798828125,62.787841796875,47.6097412109375
542.5726318359375,316.1890869140625,298.288818359375,-145.5867919921875,310.7469482421875,-114.75006103515625,-20.4615478515625,222.4620361328125,78.8089599609375,68.80078125
479.9295654296875,249.0340576171875,282.6328125,-146.8297119140625,281.4302978515625,-111.540771484375,54.0338134765625,355.3824462890625,77.9844970703125,71.549560546875
464.89501953125,222.6802978515625,281.7322998046875,-157.92974853515625,283.7799072265625,-112.17376708984375,97.4278564453125,396.3316650390625,64.329345703125,66.8638916015625
457.476318359375,326.6285400390625,262.9241943359375,-145.0484619140625,247.0987548828125,-118.86639404296875,118.763916015625,431.478515625,71.374755859375,67.4559326171875
472.15869140625,356.9346923828125,276.0001220703125,-158.5924072265625,274.711181640625,-122.16815185546875,100.7025146484375,567.899658203125,65.86376953125,56.5599365234375
491.63623046875,335.7994384765625,300.371826171875,-161.04541015625,287.002197265625,-135.535400390625,57.6190185546875,520.1092529296875,71.9000244140625,53.892578125
465.8262939453125,318.2562255859375,261.5595703125,-166.12640380859375,315.915283203125,-66.876708984375,104.2274169921875,426.9447021484375,86.06689453125,43.0283203125
497.76904296875,354.4005126953125,292.580810546875,-155.7203369140625,300.1669921875,-160.575439453125,62.08740234375,375.461181640625,64.6815185546875,58.3551025390625
508.2364501953125,231.94775390625,297.3291015625,-163.724853515625,270.872314453125,-125.503173828125,48.23876953125,450.612060546875,90.299072265625,80.3592529296875
461.7154541015625,192.8740234375,288.9482421875,-184.67822265625,284.7705078125,-63.94427490234375,128.50048828125,515.41259765625,63.051025390625,59.7742919921875
473.0406494140625,241.870361328125,276.3876953125,-156.45086669921875,296.5650634765625,-74.7781982421875,100.6107177734375,516.83154296875,52.3682861328125,61.425048828125
519.8634033203125,204.1463623046875,273.3837890625,-150.33013916015625,302.49755859375,-48.0787353515625,26.366455078125,528.076904296875,78.9102783203125,66.6414794921875
471.243896484375,235.65576171875,279.6551513671875,-154.48931884765625,286.7196044921875,-117.8297119140625,95.528076171875,571.3258056640625,72.303466796875,46.003173828125
466.19287109375,358.0809326171875,302.0831298828125,-187.53375244140625,277.1353759765625,-140.99493408203125,120.404541015625,713.374267578125,63.4786376953125,65.946533203125
464.7789306640625,342.56787109375,271.73291015625,-162.697509765625,282.189208984375,-151.54443359375,78.31201171875,635.8865966796875,80.6763916015625,72.069091796875
473.614990234375,322.5867919921875,278.784423828125,-154.76470947265625,294.6363525390625,-144.2794189453125,70.9700927734375,515.014404296875,75.50830078125,52.2274169921875
484.2503662109375,295.4600830078125,272.972412109375,-135.360595703125,268.253173828125,-198.70855712890625,93.7601318359375,544.4720458984375,62.27880859375,60.7252197265625
479.2833251953125,294.6937255859375,279.3575439453125,-158.97454833984375,301.9512939453125,-142.28564453125,58.60693359375,548.6334228515625,72.4166259765625,67.038330078125
454.0526123046875,322.5914306640625,267.399658203125,-149.44525146484375,280.782958984375,-130.7535400390625,111.166015625,293.37353515625,70.2275390625,59.0423583984375
516.154296875,298.9898681640625,304.848876953125,-154.595458984375,264.3101806640625,-123.03961181640625,14.83856201171875,437.258056640625,83.181640625,79.6417236328125
462.800537109375,256.6883544921875,293.05517578125,-149.0135498046875,267.6605224609375,-119.32269287109375,64.8984375,636.4453125,69.6751708984375,77.322021484375
528.51611328125,236.1390380859375,318.0701904296875,-184.708251953125,320.012451171875,-66.723388671875,10.73406982421875,713.3782958984375,77.580810546875,77.5640869140625
466.7506103515625,283.05419921875,301.7237548828125,-189.247314453125,320.8826904296875,-74.074462890625,91.57568359375,709.55078125,72.7738037109375,56.7708740234375
531.787841796875,353.399658203125,306.7506103515625,-135.2197265625,335.083984375,-105.30517578125,-18.63800048828125,668.342529296875,65.91650390625,37.85400390625
528.4053955078125,261.4161376953125,285.322998046875,-140.523193359375,309.1456298828125,-142.0748291015625,-46.53741455078125,771.86572265625,99.654541015625,83.2259521484375
516.6119384765625,246.5029296875,292.6572265625,-144.11431884765625,324.7451171875,-52.35504150390625,7.079833984375,722.5877685546875,77.573486328125,49.3631591796875
486.3790283203125,234.226318359375,296.9012451171875,-158.50146484375,304.09716796875,-112.64892578125,36.8505859375,599.514404296875,74.707763671875,58.9761962890625
568.1395263671875,238.8277587890625,284.096435546875,-135.70220947265625,334.4439697265625,-175.81365966796875,-57.7989501953125,692.072265625,91.107666015625,59.740234375
492.9866943359375,284.7296142578125,286.62060546875,-158.93609619140625,311.3707275390625,-37.24676513671875,56.5848388671875,748.65869140625,67.2049560546875,44.3636474609375
540.1368408203125,279.26318359375,299.7247314453125,-168.0509033203125,347.1651611328125,-60.91156005859375,-21.184326171875,792.3172607421875,84.652587890625,57.225341796875
526.1845703125,129.487060546875,294.9716796875,-154.71697998046875,336.890625,10.6448974609375,-15.3875732421875,834.419189453125,85.80126953125,47.3819580078125
531.85595703125,122.9339599609375,303.919189453125,-141.3724365234375,314.9683837890625,-65.4459228515625,-27.16986083984375,646.4593505859375,77.841796875,61.6326904296875
518.21533203125,186.7442626953125,288.1751708984375,-143.902587890625,312.316162109375,-70.58843994140625,-23.15838623046875,469.6107177734375,93.4481201171875,63.15625
512.4385986328125,189.6944580078125,289.584716796875,-135.044921875,304.3145751953125,-136.16571044921875,-14.10015869140625,380.0430908203125,97.628173828125,66.1854248046875
484.50830078125,252.1614990234375,288.6668701171875,-141.057373046875,283.5716552734375,-113.2347412109375,9.654052734375,355.4783935546875,93.4678955078125,56.8812255859375
489.986572265625,267.5404052734375,292.8526611328125,-158.068603515625,301.8834228515625,-56.85943603515625,54.356201171875,286.53662109375,80.4603271484375,61.616455078125
494.286865234375,212.304931640625,295.0087890625,-151.42059326171875,310.8121337890625,-86.6815185546875,16.3017578125,223.814208984375,71.65576171875,69.3502197265625
503.8402099609375,262.6107177734375,297.28759765625,-151.67767333984375,286.482177734375,-128.424560546875,44.1685791015625,213.5611572265625,78.3277587890625,72.5640869140625
462.1416015625,174.5986328125,284.68359375,-180.5406494140625,278.5101318359375,-64.12420654296875,113.533203125,125.991943359375,83.460205078125,60.5604248046875
526.073486328125,272.4061279296875,300.11474609375,-150.54461669921875,298.943603515625,-170.38128662109375,26.235107421875,104.4593505859375,82.620849609375,68.9947509765625
504.592041015625,389.76513671875,280.2642822265625,-138.4927978515625,271.2655029296875,-152.19964599609375,19.9381103515625,167.076416015625,85.9871826171875,90.478515625
476.60888671875,334.878662109375,269.8631591796875,-157.70562744140625,283.9610595703125,-126.32928466796875,116.99853515625,213.67578125,66.3271484375,55.15771484375
519.963623046875,268.4188232421875,303.85107421875,-143.601318359375,256.9608154296875,-184.78619384765625,47.26708984375,217.7066650390625,66.9718017578125,82.173095703125
485.4080810546875,309.335205078125,285.8173828125,-156.1676025390625,267.28564453125,-135.21575927734375,63.94287109375,352.5369873046875,82.4281005859375,69.2071533203125
499.6585693359375,240.6605224609375,284.3394775390625,-153.546630859375,289.8275146484375,-117.67572021484375,52.1929931640625,483.484375,91.49560546875,62.9139404296875
478.71533203125,238.2813720703125,292.4329833984375,-138.44036865234375,258.45703125,-139.150634765625,41.9886474609375,520.0594482421875,79.104736328125,78.65185546875
510.734375,226.198486328125,284.637451171875,-162.48504638671875,300.1068115234375,-81.482177734375,8.0106201171875,401.919677734375,92.472900390625,75.8665771484375
491.446533203125,276.2783203125,273.231689453125,-150.453369140625,270.5791015625,-112.43505859375,67.4412841796875,375.332275390625,76.312744140625,67.465087890625
508.742919921875,234.2850341796875,297.64306640625,-144.0,297.8817138671875,-131.324951171875,16.6015625,348.218994140625,71.3043212890625,66.782958984375
511.116455078125,297.966552734375,291.2288818359375,-140.39892578125,322.337890625,-85.32672119140625,0.18463134765625,414.1322021484375,86.020751953125,50.052978515625
528.2684326171875,416.34326171875,303.02392578125,-137.9896240234375,285.48095703125,-138.8443603515625,-16.808349609375,434.4398193359375,84.964111328125,70.0606689453125
522.0010986328125,321.3770751953125,292.609130859375,-129.32159423828125,334.13525390625,-88.199462890625,-52.4466552734375,553.145263671875,103.49951171875,58.2838134765625
530.3006591796875,306.9256591796875,294.923828125,-147.07952880859375,311.8896484375,-74.8321533203125,18.03826904296875,581.95556640625,72.0076904296875,54.8126220703125
493.2890625,312.975830078125,281.07177734375,-127.0299072265625,297.8697509765625,-152.3389892578125,34.68115234375,563.1728515625,71.921630859375,44.181640625
490.0010986328125,213.150146484375,280.8170166015625,-163.17340087890625,326.0458984375,-79.23004150390625,41.042236328125,578.1107177734375,78.5577392578125,64.554443359375
498.6185302734375,212.254150390625,283.1806640625,-179.65191650390625,330.497314453125,-83.4324951171875,75.592529296875,330.4171142578125,87.9736328125,56.0069580078125
510.17138671875,302.3563232421875,307.6494140625,-152.40057373046875,298.4451904296875,-120.89923095703125,1.8675537109375,327.902099609375,89.58740234375,70.217529296875
507.7589111328125,403.851318359375,318.167724609375,-131.15582275390625,301.5128173828125,-160.6353759765625,-27.0921630859375,203.50048828125,74.021484375,66.593505859375
555.461181640625,321.137939453125,303.1552734375,-130.155029296875,310.309326171875,-82.40545654296875,-64.29644775390625,255.99853515625,85.7838134765625,73.971923828125
565.051025390625,210.2908935546875,304.0174560546875,-130.578857421875,301.625732421875,-41.388671875,-111.97869873046875,226.7806396484375,119.6541748046875,84.255126953125
543.80224609375,353.773681640625,305.5740966796875,-141.10882568359375,336.9410400390625,-120.57147216796875,-55.97021484375,224.049560546875,75.497314453125,56.8369140625
536.132568359375,318.5283203125,309.270263671875,-144.74884033203125,314.5491943359375,-113.967529296875,-15.85784912109375,345.4525146484375,87.287109375,66.5491943359375
524.267333984375,180.042724609375,290.1434326171875,-163.684814453125,313.2960205078125,-66.99603271484375,28.72900390625,306.7760009765625,74.191650390625,65.2059326171875
471.690185546875,194.929443359375,272.7410888671875,-128.51739501953125,263.9320068359375,-119.3541259765625,52.9246826171875,176.551025390625,71.2757568359375,66.99609375
489.2686767578125,211.1112060546875,311.3238525390625,-143.91595458984375,294.3060302734375,-132.6973876953125,44.3170166015625,207.347412109375,65.663818359375,50.4342041015625
504.7989501953125,346.989990234375,291.78955078125,-158.3095703125,316.8740234375,-152.788818359375,54.1041259765625,237.0267333984375,71.3148193359375,58.5498046875
492.3089599609375,216.3779296875,268.0408935546875,-151.23919677734375,297.24658203125,-176.9710693359375,57.7998046875,172.0687255859375,89.2872314453125,84.9945068359375
509.3385009765625,346.82861328125,288.435791015625,-150.9764404296875,260.7808837890625,-121.66412353515625,38.124267578125,318.9481201171875,82.0401611328125,83.4111328125
538.0142822265625,183.5760498046875,302.882080078125,-160.2960205078125,353.619384765625,-165.99334716796875,-29.77801513671875,307.4130859375,98.827392578125,56.1844482421875
551.1973876953125,110.15869140625,302.6826171875,-135.56732177734375,334.227294921875,-99.70703125,-85.22161865234375,237.5767822265625,109.780517578125,71.9091796875
504.8773193359375,173.772705078125,308.93896484375,-151.0552978515625,266.18505859375,-158.4639892578125,29.9334716796875,203.6002197265625,84.200927734375,81.2281494140625
558.2137451171875,253.0848388671875,316.744140625,-140.1591796875,318.6951904296875,-41.3016357421875,-37.666259765625,386.3931884765625,82.94140625,48.881591796875
524.261474609375,267.295654296875,295.4786376953125,-138.04156494140625,291.080322265625,-141.24981689453125,-0.85003662109375,485.475341796875,75.3453369140625,64.767333984375
535.234619140625,198.4278564453125,303.4178466796875,-135.79583740234375,319.451171875,-111.04437255859375,-51.83636474609375,396.1531982421875,88.4234619140625,69.0621337890625
519.823974609375,228.26416015625,283.016845703125,-127.43975830078125,317.3006591796875,-138.10888671875,-28.49847412109375,393.291259765625,86.4959716796875,72.7022705078125
483.0230712890625,484.7047119140625,274.71435546875,-135.8514404296875,266.01123046875,-178.33477783203125,59.1224365234375,486.18359375,78.09912109375,67.990234375
465.7379150390625,283.2982177734375,295.360595703125,-174.62646484375,289.083740234375,-87.8756103515625,98.543701171875,450.5078125,62.5447998046875,70.527587890625
531.998291015625,253.947021484375,285.572509765625,-144.8829345703125,299.1580810546875,-147.40655517578125,-23.59527587890625,451.330322265625,95.0604248046875,84.2825927734375
469.3853759765625,161.026611328125,290.06591796875,-135.121337890625,319.14599609375,-73.40631103515625,17.3955078125,472.9068603515625,69.2862548828125,66.5777587890625
452.1361083984375,123.231201171875,282.9586181640625,-172.71441650390625,290.3856201171875,-89.57379150390625,127.204345703125,409.76513671875,64.7708740234375,61.33056640625
495.1729736328125,251.705322265625,289.579345703125,-155.55780029296875,296.41748046875,-104.60174560546875,55.946533203125,324.709228515625,78.0079345703125,57.351806640625
572.6275634765625,181.90087890625,299.1007080078125,-141.716796875,317.878173828125,-82.71173095703125,-38.160888671875,446.89697265625,81.329345703125,64.18212890625
503.3541259765625,221.757568359375,289.4521484375,-149.8505859375,318.735107421875,-125.193603515625,19.8250732421875,575.275146484375,79.4481201171875,61.1116943359375
517.2169189453125,324.345703125,283.9344482421875,-150.7080078125,309.76025390625,-92.9031982421875,24.964599609375,543.7689208984375,81.555908203125,46.88720703125
465.20654296875,337.2940673828125,259.142578125,-140.279541015625,294.5103759765625,-104.77398681640625,60.1512451171875,669.2186279296875,84.0213623046875,60.030517578125
489.5162353515625,354.998046875,287.3934326171875,-163.2867431640625,300.8509521484375,-162.8028564453125,71.608642578125,643.2708740234375,74.51513671875,64.6806640625
473.841064453125,255.061279296875,277.3514404296875,-161.49139404296875,310.131591796875,-70.53924560546875,104.9742431640625,653.292236328125,69.9012451171875,29.3673095703125
541.2332763671875,205.5054931640625,319.7513427734375,-159.70172119140625,320.8175048828125,-90.90380859375,-14.87908935546875,527.3985595703125,75.8529052734375,70.382080078125
547.8675537109375,175.207275390625,306.849365234375,-160.37005615234375,299.134521484375,-67.200927734375,-3.914306640625,554.7574462890625,82.768310546875,66.1859130859375
547.1856689453125,72.5137939453125,297.7921142578125,-148.02630615234375,308.7344970703125,-80.03509521484375,-26.30853271484375,450.8612060546875,92.0966796875,72.95751953125
547.9437255859375,161.3199462890625,297.1783447265625,-135.76519775390625,305.5535888671875,-75.82147216796875,-27.09674072265625,501.040771484375,76.194580078125,66.1663818359375
533.59228515625,196.486328125,306.8756103515625,-128.44378662109375,362.532958984375,-74.47113037109375,-64.96319580078125,591.3359375,67.7349853515625,59.9952392578125
496.6387939453125,172.3155517578125,289.509033203125,-124.9710693359375,300.1158447265625,-115.29766845703125,-18.44378662109375,592.0609130859375,82.4024658203125,68.41845703125
514.82275390625,264.0340576171875,309.3646240234375,-160.59368896484375,334.4820556640625,-49.76287841796875,27.9857177734375,544.7015380859375,70.8719482421875,32.0078125
510.342041015625,293.86669921875,302.5341796875,-157.3172607421875,287.3153076171875,-124.561279296875,25.6151123046875,501.3463134765625,76.1778564453125,59.1832275390625
542.9923095703125,294.672607421875,320.635986328125,-129.313232421875,338.49609375,-138.62713623046875,-116.38970947265625,395.8857421875,99.4957275390625,63.7042236328125
537.089111328125,267.1771240234375,309.73681640625,-148.45660400390625,308.4405517578125,-120.84954833984375,-30.3895263671875,411.982177734375,81.275634765625,61.029052734375
479.338134765625,243.16796875,292.9981689453125,-160.263427734375,241.6103515625,-122.99652099609375,92.98193359375,347.7991943359375,74.197509765625,80.530029296875
459.49560546875,383.094482421875,307.64892578125,-155.4068603515625,252.53076171875,-98.71923828125,85.2457275390625,410.303955078125,59.0020751953125,65.9603271484375
488.9189453125,379.719970703125,268.309326171875,-143.0269775390625,294.8328857421875,-140.4615478515625,38.39453125,371.5413818359375,82.6142578125,69.6275634765625
466.4349365234375,350.017822265625,276.509033203125,-177.55908203125,285.76806640625,-133.13751220703125,89.2860107421875,325.793701171875,84.057861328125,74.719970703125
470.787109375,272.00341796875,281.44873046875,-160.5848388671875,284.117919921875,-70.04254150390625,106.8736572265625,309.7763671875,67.497314453125,61.70849609375
480.868408203125,249.56298828125,274.991943359375,-177.8023681640625,298.8614501953125,-63.2713623046875,85.9437255859375,314.05908203125,82.4495849609375,72.3203125
508.5010986328125,229.9002685546875,299.930419921875,-160.6845703125,312.0394287109375,-116.56341552734375,-2.697265625,314.7491455078125,89.876220703125,65.8099365234375
537.784423828125,147.097900390625,306.7957763671875,-127.2532958984375,347.0540771484375,-116.40777587890625,-85.59014892578125,266.0469970703125,88.218017578125,60.799072265625
551.715087890625,188.4306640625,311.8499755859375,-179.80938720703125,344.187255859375,-61.88262939453125,-30.50946044921875,328.8543701171875,100.1729736328125,68.97705078125
518.388427734375,151.0780029296875,320.876220703125,-151.28411865234375,303.994140625,-61.1011962890625,-15.3505859375,362.585205078125,85.8931884765625,53.9822998046875
531.1864013671875,151.828125,309.376220703125,-142.20904541015625,300.8016357421875,-75.48193359375,-31.7100830078125,376.3876953125,92.3946533203125,69.462646484375
503.70263671875,176.6463623046875,284.3614501953125,-169.8818359375,370.4017333984375,-87.78094482421875,23.47503662109375,413.1258544921875,70.398193359375,59.3480224609375
490.1358642578125,345.2972412109375,269.570068359375,-162.301025390625,299.066162109375,-58.8939208984375,60.4483642578125,493.582763671875,85.649169921875,62.5703125
472.4249267578125,336.434326171875,280.385986328125,-147.5472412109375,269.1571044921875,-159.21649169921875,72.10595703125,474.441162109375,64.015380859375,66.513916015625
467.0823974609375,305.1396484375,277.037841796875,-149.0848388671875,270.2823486328125,-136.17431640625,64.13916015625,453.6907958984375,86.3067626953125,68.950439453125
525.633056640625,284.1094970703125,321.0888671875,-157.2857666015625,306.6021728515625,-119.6512451171875,-13.63739013671875,383.3536376953125,79.970458984375,70.7939453125
497.0296630859375,278.2025146484375,296.7081298828125,-165.16314697265625,294.4124755859375,-183.6248779296875,47.5965576171875,403.879150390625,75.83251953125,72.6282958984375
494.164306640625,258.6346435546875,289.6802978515625,-143.087646484375,301.3939208984375,-118.02301025390625,23.5294189453125,149.526611328125,76.1668701171875,66.315673828125
451.8900146484375,200.849609375,255.21484375,-147.1741943359375,288.49169921875,-134.45721435546875,102.3839111328125,269.342529296875,66.498291015625,62.5206298828125
451.5517578125,278.2218017578125,288.6544189453125,-164.833740234375,263.8287353515625,-46.3292236328125,97.2647705078125,299.5577392578125,77.367431640625,57.6259765625
493.774658203125,143.056396484375,290.523193359375,-164.97503662109375,280.4598388671875,2.21551513671875,50.6158447265625,202.8948974609375,95.0911865234375,68.0654296875
484.947509765625,24.796630859375,281.1800537109375,-162.9569091796875,318.8145751953125,10.8782958984375,63.6632080078125,254.5277099609375,80.733154296875,65.42724609375
532.8944091796875,114.6749267578125,298.0928955078125,-151.96832275390625,300.8594970703125,-3.48870849609375,4.5927734375,143.3511962890625,90.415771484375,70.28955078125
520.0341796875,135.8648681640625,325.5584716796875,-165.35980224609375,316.51806640625,-96.77606201171875,8.3360595703125,2.64013671875,79.8271484375,74.223388671875
489.4071044921875,259.4840087890625,295.6761474609375,-152.24737548828125,291.2999267578125,-75.40130615234375,78.438720703125,-38.05908203125,60.631103515625,53.0960693359375
479.6202392578125,221.4930419921875,278.6170654296875,-144.50927734375,263.056884765625,-135.45318603515625,71.4505615234375,-134.5118408203125,75.4078369140625,85.5556640625
543.4698486328125,172.93017578125,295.8348388671875,-159.05322265625,304.8741455078125,-88.6048583984375,3.1727294921875,-79.87335205078125,96.557373046875,66.28369140625
483.4476318359375,246.9451904296875,304.457275390625,-145.20654296875,298.024169921875,-82.3043212890625,15.27490234375,1.0770263671875,82.0675048828125,68.9239501953125
524.6314697265625,207.453125,310.5572509765625,-130.2401123046875,282.5185546875,-180.23553466796875,-23.4866943359375,17.608642578125,83.9322509765625,79.1090087890625
538.13916015625,166.2301025390625,310.4539794921875,-139.33209228515625,307.872802734375,-78.825439453125,-20.53466796875,68.695556640625,87.322509765625,70.256103515625
575.8818359375,162.92724609375,312.8936767578125,-156.62481689453125,374.5382080078125,-79.51318359375,-83.87542724609375,38.1190185546875,91.1138916015625,57.670654296875
558.9176025390625,44.3531494140625,334.6947021484375,-135.084716796875,329.590087890625,-18.07366943359375,-85.01495361328125,120.9437255859375,92.035888671875,66.079833984375
576.9693603515625,23.95751953125,315.10595703125,-151.7255859375,336.9976806640625,-70.09991455078125,-58.2598876953125,69.0770263671875,90.0003662109375,72.9384765625
567.64306640625,127.859619140625,309.4481201171875,-137.0467529296875,328.148193359375,-74.96240234375,-62.51617431640625,158.23388671875,94.64697265625,80.685546875
500.36181640625,172.8896484375,310.4949951171875,-129.69683837890625,302.6524658203125,-149.85614013671875,-36.0064697265625,250.6702880859375,86.8900146484375,70.6165771484375
543.790771484375,274.196044921875,310.7835693359375,-139.68280029296875,294.5426025390625,-137.19219970703125,-50.9986572265625,268.7606201171875,112.41162109375,78.1019287109375
483.0482177734375,296.886962890625,274.7635498046875,-141.7041015625,255.873291015625,-116.65594482421875,74.2547607421875,222.7928466796875,83.4736328125,55.442626953125
468.3001708984375,340.9951171875,261.4320068359375,-178.11114501953125,277.7994384765625,-153.88653564453125,135.2159423828125,251.2108154296875,69.9166259765625,82.7918701171875
453.6375732421875,285.1864013671875,268.7943115234375,-163.32611083984375,289.903076171875,-124.42645263671875,104.529052734375,284.610107421875,68.4825439453125,64.67724609375
449.15283203125,310.3546142578125,262.63818359375,-150.247314453125,268.759765625,-155.4652099609375,107.0948486328125,316.2197265625,77.9215087890625,68.0076904296875
484.4530029296875,334.3973388671875,303.82763671875,-157.34393310546875,290.081298828125,-193.59808349609375,39.0762939453125,347.1063232421875,80.34326171875,62.5343017578125
534.7635498046875,327.5281982421875,302.7064208984375,-160.023193359375,287.72998046875,-115.93060302734375,22.20391845703125,290.272705078125,77.3734130859375,72.1212158203125
528.7237548828125,346.227783203125,294.719970703125,-147.8953857421875,338.8013916015625,-99.10711669921875,-25.912109375,350.6275634765625,83.805419921875,51.1849365234375
511.7430419921875,357.5462646484375,300.220458984375,-138.3399658203125,299.6920166015625,-154.55517578125,-17.28546142578125,231.6134033203125,84.9927978515625,69.9266357421875
498.254150390625,264.00390625,277.96435546875,-172.193115234375,278.610107421875,-90.7677001953125,75.400390625,360.828857421875,86.63525390625,66.3240966796875
527.534423828125,329.224609375,297.2822265625,-166.37249755859375,333.9554443359375,-100.57989501953125,5.447509765625,414.09716796875,92.8221435546875,42.37939453125
483.7822265625,270.470947265625,293.1632080078125,-158.89483642578125,299.3782958984375,-99.98956298828125,77.0460205078125,519.6534423828125,75.5855712890625,62.8662109375
455.05517578125,245.11474609375,269.291748046875,-162.287109375,263.651123046875,-131.92626953125,111.474853515625,533.4346923828125,69.1732177734375,61.9005126953125
505.5770263671875,233.9097900390625,278.2894287109375,-145.75933837890625,307.60546875,-128.2716064453125,10.395263671875,489.6290283203125,68.0145263671875,72.9617919921875
493.7998046875,205.2113037109375,292.67626953125,-144.44268798828125,342.19482421875,-148.0443115234375,8.230712890625,424.4522705078125,77.10009765625,43.8795166015625
518.73779296875,173.960205078125,280.37255859375,-179.06707763671875,312.2174072265625,-101.256591796875,84.7138671875,304.16015625,71.819091796875,76.627197265625
473.82080078125,203.7403564453125,301.3892822265625,-149.00030517578125,300.011474609375,-121.8026123046875,29.6187744140625,256.57470703125,77.3592529296875,70.052734375
489.7900390625,346.6778564453125,289.1119384765625,-127.06085205078125,296.2362060546875,-149.7080078125,-1.95330810546875,241.586181640625,83.0849609375,74.185546875
511.301025390625,260.390625,284.20849609375,-175.94696044921875,291.279296875,-133.154052734375,71.978515625,267.7593994140625,77.3463134765625,60.229736328125
484.8914794921875,304.5496826171875,260.3975830078125,-143.68438720703125,248.7100830078125,-117.25665283203125,92.0806884765625,433.8514404296875,84.4798583984375,76.02490234375
500.3829345703125,405.8953857421875,279.815673828125,-189.79315185546875,294.708984375,-148.79156494140625,87.9403076171875,393.6063232421875,82.30712890625,64.4912109375
469.5767822265625,291.7763671875,297.9910888671875,-178.21978759765625,247.343505859375,-122.86724853515625,123.479248046875,183.88671875,66.231689453125,83.4600830078125
486.6541748046875,369.9512939453125,309.8531494140625,-149.39373779296875,321.8603515625,-225.55859375,27.5872802734375,103.864013671875,66.1044921875,54.0426025390625
462.2542724609375,233.7835693359375,281.2183837890625,-156.00494384765625,273.474853515625,-152.3919677734375,98.1270751953125,-4.32659912109375,72.88623046875,75.3504638671875
453.73388671875,273.8447265625,279.049560546875,-145.034423828125,276.432861328125,-139.294677734375,87.1153564453125,16.630859375,69.966796875,72.2086181640625
464.8319091796875,273.81787109375,292.6712646484375,-171.085693359375,296.9295654296875,-131.60638427734375,78.894287109375,-117.58740234375,83.978759765625,74.387939453125
488.1795654296875,205.4041748046875,294.488525390625,-154.7852783203125,316.3887939453125,-87.06927490234375,48.9427490234375,-105.17156982421875,74.337158203125,51.779296875
482.64306640625,205.786376953125,289.0865478515625,-151.88134765625,305.536865234375,-152.7315673828125,50.88720703125,-52.0467529296875,76.296875,69.27490234375
477.4256591796875,155.1859130859375,299.8057861328125,-156.75091552734375,266.8497314453125,-122.0059814453125,53.864013671875,-59.33245849609375,90.7109375,81.2137451171875
529.3182373046875,166.4464111328125,318.6651611328125,-160.1015625,301.61083984375,-70.76776123046875,6.52923583984375,-21.8187255859375,85.3380126953125,61.55517578125
536.0008544921875,215.0712890625,307.1142578125,-136.15966796875,315.484375,-146.54583740234375,-52.93548583984375,36.0118408203125,82.517578125,81.607421875
458.474609375,239.9520263671875,250.7874755859375,-143.98822021484375,288.888671875,-132.3656005859375,59.2745361328125,14.60125732421875,74.3656005859375,76.5589599609375
538.205078125,172.374755859375,316.0218505859375,-143.46435546875,329.3870849609375,-103.24395751953125,-18.2857666015625,2.22100830078125,82.0384521484375,59.6806640625
513.3414306640625,97.0721435546875,295.940185546875,-131.36627197265625,343.607177734375,-109.6248779296875,-52.2728271484375,50.68896484375,84.5440673828125,58.149658203125
534.653076171875,206.29248046875,291.061279296875,-119.7015380859375,318.2144775390625,-97.24365234375,-35.0723876953125,26.5615234375,83.240966796875,72.6771240234375
531.4051513671875,141.31689453125,323.328125,-163.5849609375,329.6419677734375,-115.18505859375,-6.61749267578125,66.450927734375,80.85009765625,67.2811279296875
515.893310546875,318.420654296875,306.7320556640625,-155.12744140625,300.97900390625,-100.8619384765625,-5.522705078125,177.8349609375,98.626953125,64.45751953125
478.338134765625,264.91552734375,320.3848876953125,-160.36407470703125,272.4344482421875,-63.49395751953125,33.5841064453125,72.8116455078125,79.1171875,65.1246337890625
511.4334716796875,119.9283447265625,313.5142822265625,-161.7171630859375,305.9205322265625,-14.511474609375,35.1201171875,130.6890869140625,63.3824462890625,65.412841796875
513.0843505859375,220.4874267578125,284.7559814453125,-153.02410888671875,288.5494384765625,-119.0709228515625,32.2469482421875,205.1624755859375,79.5743408203125,70.45947265625
500.199462890625,212.2196044921875,301.50341796875,-140.69036865234375,305.5450439453125,-84.22314453125,-5.17547607421875,164.4141845703125,73.9873046875,61.0657958984375
548.3096923828125,118.685302734375,327.5975341796875,-159.67999267578125,338.1346435546875,-103.70562744140625,-50.6219482421875,193.5513916015625,87.6505126953125,68.6007080078125
549.26123046875,174.883544921875,285.14208984375,-136.41973876953125,304.099853515625,-56.44622802734375,-8.4578857421875,232.7943115234375,86.6566162109375,57.043212890625
512.7237548828125,134.541015625,307.37939453125,-153.45562744140625,297.8109130859375,-115.67852783203125,10.91314697265625,256.440185546875,70.386962890625,72.17822265625
494.405029296875,203.9876708984375,284.2733154296875,-173.80682373046875,288.049560546875,-55.8294677734375,80.9287109375,287.077392578125,73.7298583984375,72.8818359375
477.887451171875,102.9678955078125,316.4267578125,-150.78277587890625,259.5997314453125,-103.15411376953125,36.443359375,294.8046875,70.872802734375,91.7017822265625
473.1451416015625,150.8974609375,264.9931640625,-167.433349609375,294.5086669921875,-150.861328125,115.1734619140625,245.1143798828125,63.994873046875,79.284423828125
