a_C,a_Mo,a_Mn,a_V,a_Ni,a_Al,a_Si,a_Cr,C0,a_Co
164.973388671875,479.59039306640625,285.40966796875,430.98968505859375,79.9722900390625,-49.2449951171875,62.382568359375,248.867919921875,13.5009765625,195.05499267578125
163.26202392578125,464.5208740234375,267.65625,323.73602294921875,75.2169189453125,-31.3128662109375,77.0784912109375,247.01092529296875,19.15673828125,189.03546142578125
147.4947509765625,452.8846435546875,285.4957275390625,592.3145751953125,52.11767578125,-67.7442626953125,50.75079345703125,251.30072021484375,88.3721923828125,276.17041015625
151.31451416015625,467.41143798828125,296.10308837890625,642.4133911132812,63.10797119140625,-35.3472900390625,40.9530029296875,261.6141357421875,36.7098388671875,197.70306396484375
154.2410888671875,467.92974853515625,290.2310791015625,463.88818359375,56.90093994140625,-87.3480224609375,54.724609375,253.73193359375,50.31201171875,423.0511474609375
139.73486328125,480.726806640625,307.0579833984375,571.12744140625,68.88336181640625,-32.767822265625,54.5853271484375,236.2979736328125,60.02685546875,209.828369140625
154.7681884765625,495.2355651855469,286.009765625,436.21160888671875,62.3612060546875,-182.27197265625,65.95703125,267.38104248046875,16.266845703125,356.3355712890625
142.5400390625,490.7321472167969,271.868408203125,284.939453125,68.48870849609375,-113.75537109375,82.6319580078125,262.22998046875,18.9964599609375,305.97509765625
159.27557373046875,507.00311279296875,296.376708984375,304.78460693359375,60.0777587890625,-188.8619384765625,65.876708984375,278.53485107421875,7.079345703125,296.3642578125
143.0860595703125,449.02105712890625,267.0985107421875,350.06512451171875,77.9129638671875,-197.743896484375,86.14276123046875,252.09808349609375,72.32177734375,528.1431884765625
157.98040771484375,478.46063232421875,285.53009033203125,420.20654296875,49.67333984375,-124.4012451171875,63.04034423828125,267.34674072265625,29.820556640625,349.2601318359375
155.1849365234375,483.61407470703125,279.60430908203125,330.04229736328125,56.94085693359375,-188.468505859375,64.45947265625,271.359130859375,42.2835693359375,438.03436279296875
122.41741943359375,500.870361328125,300.12725830078125,418.97412109375,74.0391845703125,-172.2069091796875,81.61285400390625,272.17559814453125,39.240478515625,412.14898681640625
151.64324951171875,432.09136962890625,280.25341796875,446.18621826171875,52.48199462890625,-122.0213623046875,58.30938720703125,249.47979736328125,78.9989013671875,326.6180419921875
126.71771240234375,495.7767639160156,272.70819091796875,478.74725341796875,78.4500732421875,-143.0057373046875,63.7490234375,258.560302734375,30.58984375,472.17010498046875
152.10400390625,446.7147216796875,274.099853515625,209.8858642578125,75.3262939453125,-158.2706298828125,69.38201904296875,271.5712890625,28.5562744140625,458.76812744140625
144.46087646484375,444.610595703125,315.3751220703125,276.2362060546875,60.08892822265625,-116.3548583984375,49.92730712890625,260.97509765625,52.5758056640625,367.45330810546875
148.9388427734375,429.22686767578125,261.9515380859375,362.49261474609375,43.1552734375,-147.1654052734375,50.453857421875,249.31005859375,129.43505859375,507.87994384765625
136.734619140625,462.00726318359375,289.35357666015625,358.5654296875,36.34381103515625,-186.15869140625,63.51708984375,264.06439208984375,107.0137939453125,409.7568359375
151.051025390625,479.18951416015625,277.04400634765625,236.88165283203125,75.75054931640625,-162.0068359375,75.0262451171875,281.47979736328125,12.3031005859375,297.33489990234375
144.1429443359375,485.0303955078125,280.8941650390625,454.437255859375,70.95025634765625,-109.0382080078125,67.2786865234375,253.47222900390625,57.494140625,337.701171875
153.1549072265625,510.9089050292969,301.48175048828125,631.3052978515625,59.06170654296875,-117.45849609375,56.22845458984375,265.5650634765625,13.6182861328125,432.63702392578125
132.7562255859375,463.76129150390625,328.8548583984375,678.2960205078125,42.83074951171875,-81.19970703125,28.80718994140625,273.43621826171875,81.2283935546875,279.83270263671875
176.13140869140625,463.33648681640625,271.640625,287.33514404296875,70.188232421875,-196.3563232421875,77.202392578125,238.090087890625,29.846435546875,212.5882568359375
147.7532958984375,488.482666015625,307.88751220703125,255.12677001953125,83.74560546875,-149.3251953125,74.99542236328125,251.054931640625,0.0474853515625,304.72027587890625
162.47039794921875,470.48199462890625,331.0703125,478.6492919921875,38.69635009765625,-163.32080078125,38.833984375,279.95428466796875,22.1859130859375,353.0662841796875
128.931640625,474.95367431640625,310.368408203125,512.19580078125,52.23175048828125,-64.61474609375,65.35772705078125,265.01556396484375,89.47216796875,269.75347900390625
163.7230224609375,438.71337890625,263.4010009765625,364.88800048828125,54.33038330078125,-161.3818359375,73.51409912109375,249.8123779296875,82.1793212890625,399.3768310546875
148.75146484375,487.14874267578125,287.85174560546875,208.70111083984375,57.807861328125,-146.8118896484375,72.472900390625,254.5550537109375,54.259521484375,408.90802001953125
153.8104248046875,470.97802734375,306.0682373046875,182.1583251953125,65.95977783203125,-157.3226318359375,59.518798828125,263.50579833984375,48.2318115234375,452.9444580078125
143.90966796875,495.0188903808594,304.9501953125,524.4617309570312,60.370849609375,-83.829345703125,67.4447021484375,272.984130859375,9.98828125,378.38128662109375
136.38983154296875,526.2691040039062,307.36376953125,229.64996337890625,67.64312744140625,-121.3651123046875,59.0577392578125,265.88238525390625,16.8912353515625,421.35650634765625
133.02593994140625,507.0719299316406,324.546875,68.78778076171875,57.11865234375,-163.5931396484375,66.03607177734375,273.75457763671875,20.322021484375,224.9866943359375
137.6839599609375,458.6298828125,273.022216796875,333.41033935546875,61.5838623046875,-205.182373046875,63.940185546875,270.60235595703125,68.250244140625,444.29791259765625
139.23681640625,435.78094482421875,299.7886962890625,486.2906494140625,61.718017578125,-67.302490234375,46.842041015625,247.2413330078125,96.5400390625,338.63189697265625
185.044189453125,447.087646484375,267.80377197265625,354.34954833984375,65.71832275390625,-139.0010986328125,56.1456298828125,229.8905029296875,31.96240234375,366.7708740234375
153.1571044921875,457.83148193359375,303.22613525390625,619.097900390625,62.4918212890625,-158.53662109375,81.77569580078125,265.10089111328125,24.2703857421875,304.13031005859375
167.44012451171875,479.6302490234375,284.440673828125,484.0050048828125,67.73858642578125,-136.844970703125,64.86920166015625,261.0048828125,6.6680908203125,292.39794921875
150.130859375,496.83135986328125,301.95159912109375,254.23052978515625,66.573974609375,-129.905029296875,62.21099853515625,274.381591796875,10.002197265625,372.247314453125
154.74200439453125,489.89569091796875,318.21844482421875,384.86065673828125,56.52490234375,-183.242431640625,64.85284423828125,256.62750244140625,8.99853515625,354.49658203125
159.85235595703125,503.0154113769531,312.7998046875,593.211181640625,68.41192626953125,-52.61279296875,51.10137939453125,248.312255859375,5.74267578125,206.51702880859375
149.36907958984375,479.6029052734375,287.4871826171875,461.9918212890625,63.8885498046875,-132.866455078125,76.99365234375,274.5777587890625,14.01318359375,300.20330810546875
156.756103515625,447.17724609375,308.44439697265625,519.744873046875,61.46435546875,-128.89794921875,45.677001953125,258.60028076171875,42.3262939453125,343.5546875
165.3741455078125,475.6546630859375,279.9315185546875,496.46295166015625,69.96112060546875,-63.16455078125,39.322509765625,224.4986572265625,70.55908203125,378.995849609375
125.2672119140625,475.1395263671875,267.70452880859375,424.021728515625,65.50311279296875,-195.1376953125,72.7501220703125,254.57159423828125,96.63916015625,472.54510498046875
154.4178466796875,441.21173095703125,256.58648681640625,327.17572021484375,70.32958984375,-115.9468994140625,70.36175537109375,236.22125244140625,89.6864013671875,371.58453369140625
142.8887939453125,439.2379150390625,256.12408447265625,511.4915771484375,67.3267822265625,-169.980712890625,68.97454833984375,223.76776123046875,109.192626953125,420.15350341796875
154.899658203125,489.9406433105469,287.62542724609375,429.44000244140625,37.50909423828125,-142.232177734375,68.31268310546875,270.291015625,24.9954833984375,416.61083984375
141.48284912109375,447.99896240234375,246.11590576171875,406.52886962890625,62.085205078125,-98.9359130859375,70.20965576171875,245.0078125,99.4361572265625,459.651611328125
162.0880126953125,467.09173583984375,305.2767333984375,664.3751220703125,75.4752197265625,-175.9029541015625,58.45220947265625,250.07489013671875,25.2222900390625,454.032958984375
157.00146484375,486.94073486328125,290.15643310546875,434.35614013671875,64.94329833984375,-133.4532470703125,71.9005126953125,264.306396484375,11.55419921875,406.759521484375
165.19171142578125,462.9998779296875,319.6546630859375,538.6719360351562,60.9334716796875,-146.039794921875,42.8936767578125,246.09185791015625,31.423095703125,267.27960205078125
162.14544677734375,469.413818359375,274.9862060546875,643.7113037109375,63.77447509765625,-120.7974853515625,74.31817626953125,240.70623779296875,35.48095703125,416.6368408203125
121.53363037109375,501.7419128417969,311.0380859375,714.648193359375,59.10595703125,-165.8382568359375,58.79473876953125,269.608154296875,46.1595458984375,504.3277587890625
160.00958251953125,488.7331848144531,300.11376953125,422.6197509765625,65.081787109375,-166.6339111328125,55.21978759765625,276.0821533203125,0.1728515625,467.02947998046875
151.757080078125,482.53106689453125,308.9144287109375,265.4083251953125,83.45904541015625,-187.549560546875,57.72711181640625,254.2618408203125,6.6839599609375,443.24456787109375
126.78558349609375,513.0282592773438,331.36761474609375,214.34228515625,68.10186767578125,-124.2044677734375,52.27239990234375,287.34429931640625,12.269287109375,436.940673828125
156.81414794921875,470.74761962890625,302.13726806640625,641.9288330078125,63.17279052734375,-86.5706787109375,46.47601318359375,253.146240234375,37.04296875,302.70477294921875
157.8021240234375,466.2254638671875,287.96929931640625,671.5962524414062,57.5614013671875,-26.8167724609375,54.24761962890625,252.6019287109375,37.7161865234375,400.94989013671875
129.880859375,504.9432678222656,288.2447509765625,399.15716552734375,52.05084228515625,-94.55126953125,72.49371337890625,270.48297119140625,44.5123291015625,272.28668212890625
143.9166259765625,476.4296875,271.39044189453125,149.38507080078125,64.1470947265625,-182.87109375,73.5994873046875,264.24334716796875,64.4322509765625,386.93487548828125
155.71893310546875,508.86163330078125,293.64605712890625,191.64990234375,79.7828369140625,-151.837890625,53.58551025390625,261.88006591796875,14.45751953125,434.48590087890625
150.2847900390625,464.09478759765625,299.0205078125,86.315673828125,53.30328369140625,-165.8115234375,61.49346923828125,262.6573486328125,51.301025390625,398.6094970703125
151.4654541015625,485.188232421875,262.33038330078125,63.9920654296875,60.55267333984375,-230.1756591796875,88.40423583984375,263.13226318359375,47.307861328125,436.05224609375
156.92694091796875,514.602294921875,251.4263916015625,190.53216552734375,70.86517333984375,-168.0069580078125,77.04638671875,266.984619140625,18.8004150390625,385.32257080078125
162.31842041015625,502.5332946777344,303.73541259765625,-29.6156005859375,73.8143310546875,-65.325439453125,49.653076171875,273.61932373046875,24.1990966796875,378.330322265625
173.9842529296875,498.0726318359375,281.83648681640625,-95.283203125,68.94610595703125,-218.2998046875,78.810546875,271.369140625,1.03271484375,450.896484375
150.37689208984375,489.7012634277344,278.09246826171875,-53.1422119140625,63.57806396484375,-198.7108154296875,58.9671630859375,264.1715087890625,46.164306640625,405.8126220703125
155.9969482421875,413.54205322265625,244.3046875,176.624267578125,49.169677734375,-205.4761962890625,70.34954833984375,225.03814697265625,123.6790771484375,438.6995849609375
174.88330078125,455.35711669921875,270.3558349609375,-59.0252685546875,63.36962890625,-202.05224609375,74.4178466796875,260.683349609375,31.6922607421875,445.40533447265625
142.68402099609375,459.54205322265625,255.54351806640625,88.29510498046875,53.444091796875,-157.2130126953125,68.67041015625,267.0301513671875,102.3387451171875,477.0926513671875
146.71954345703125,444.24749755859375,271.432861328125,98.205322265625,44.952392578125,-122.50146484375,77.59588623046875,271.28912353515625,75.9144287109375,342.9381103515625
170.27667236328125,476.56451416015625,287.28546142578125,-71.0406494140625,76.98199462890625,-115.64892578125,75.24505615234375,250.8980712890625,26.845458984375,390.4376220703125
157.9073486328125,484.58795166015625,263.10931396484375,143.15411376953125,63.1060791015625,-39.068603515625,84.8419189453125,252.82000732421875,35.3355712890625,321.344482421875
150.6258544921875,495.62322998046875,337.45404052734375,204.38592529296875,60.82086181640625,-150.0648193359375,57.42938232421875,258.72625732421875,9.8096923828125,365.39666748046875
147.19305419921875,479.86468505859375,294.95654296875,552.3106689453125,69.80078125,-143.2197265625,53.97369384765625,263.57977294921875,9.844970703125,416.44805908203125
148.98382568359375,463.70037841796875,275.0618896484375,440.90838623046875,79.76446533203125,-210.5281982421875,71.05535888671875,236.6689453125,61.0989990234375,606.5173950195312
150.819091796875,468.89599609375,304.11346435546875,406.9373779296875,67.27740478515625,-148.6881103515625,58.72125244140625,278.09246826171875,18.9044189453125,456.96331787109375
138.06890869140625,519.8796997070312,318.7591552734375,385.8580322265625,93.922119140625,-133.4422607421875,51.6971435546875,267.7291259765625,3.786865234375,384.5972900390625
157.89947509765625,497.1199035644531,327.983154296875,226.31756591796875,52.89337158203125,-120.8475341796875,43.18011474609375,267.87933349609375,2.912353515625,472.82720947265625
164.95391845703125,497.9587707519531,267.74359130859375,325.087158203125,68.355712890625,-173.023681640625,75.16448974609375,265.98968505859375,9.8416748046875,394.83416748046875
138.29681396484375,475.4190673828125,328.94708251953125,348.51507568359375,66.5787353515625,-134.4957275390625,59.48980712890625,269.5594482421875,0.5030517578125,367.23651123046875
162.51953125,459.1708984375,313.2957763671875,559.7490234375,66.4107666015625,-88.2725830078125,33.537841796875,249.9140625,23.2696533203125,396.49639892578125
149.62359619140625,454.291259765625,273.71484375,578.255615234375,63.09259033203125,-82.359619140625,79.2393798828125,259.90289306640625,27.6171875,190.9786376953125
164.72406005859375,485.5155029296875,272.81390380859375,300.3662109375,73.0357666015625,-91.39697265625,62.9901123046875,267.35986328125,5.2401123046875,336.1094970703125
157.1439208984375,489.94451904296875,298.902587890625,420.3548583984375,52.911865234375,-144.3775634765625,60.66046142578125,258.0703125,34.781982421875,272.902587890625
139.37353515625,499.5073547363281,282.16021728515625,403.3499755859375,57.8748779296875,-127.5609130859375,68.1060791015625,268.26263427734375,52.3763427734375,432.50335693359375
167.783203125,453.41168212890625,276.831298828125,443.65252685546875,41.7528076171875,-161.0374755859375,52.40435791015625,282.0172119140625,33.4049072265625,377.21441650390625
145.51995849609375,473.10882568359375,340.84637451171875,710.5001831054688,52.23089599609375,-49.8134765625,36.19195556640625,236.54345703125,69.872802734375,348.57904052734375
162.979248046875,483.8675537109375,268.3331298828125,850.524169921875,71.90234375,-189.4052734375,69.5108642578125,249.16302490234375,36.6104736328125,438.78387451171875
176.81878662109375,474.21331787109375,307.65673828125,731.1827392578125,45.191162109375,-156.654296875,51.44708251953125,265.3663330078125,0.2325439453125,291.98809814453125
140.21783447265625,477.60882568359375,323.33001708984375,617.9609375,53.07196044921875,-101.32373046875,53.44842529296875,274.28521728515625,23.9432373046875,316.506591796875
134.6341552734375,496.0135803222656,306.12835693359375,521.0458984375,85.5260009765625,-74.4866943359375,60.5086669921875,265.81488037109375,27.014404296875,391.3306884765625
160.0947265625,436.95697021484375,287.429443359375,779.3532104492188,50.121337890625,-145.8138427734375,57.26495361328125,234.99713134765625,82.351318359375,349.76861572265625
163.4931640625,504.2627258300781,308.3282470703125,802.6046142578125,40.18017578125,-86.2884521484375,41.93994140625,270.83807373046875,4.6727294921875,315.12353515625
154.0828857421875,478.4241943359375,289.4833984375,615.7736206054688,56.616943359375,-222.219970703125,72.45025634765625,244.98455810546875,61.1513671875,391.22869873046875
161.32177734375,508.74090576171875,296.987548828125,539.649169921875,61.946044921875,-147.4207763671875,68.38763427734375,264.4241943359375,2.2529296875,398.1234130859375
164.0037841796875,479.854736328125,253.5506591796875,390.33123779296875,69.9857177734375,-37.160400390625,65.9510498046875,269.60504150390625,25.1336669921875,321.53192138671875
152.1871337890625,476.43280029296875,298.83502197265625,819.3308715820312,63.68328857421875,-92.11474609375,42.5523681640625,267.4715576171875,17.0,277.4442138671875
160.32171630859375,501.34088134765625,346.4560546875,811.3591918945312,44.5064697265625,-202.155517578125,53.73004150390625,264.84661865234375,3.456298828125,496.791015625
151.51361083984375,463.42364501953125,308.93853759765625,871.4104614257812,58.4027099609375,-187.0966796875,59.9688720703125,269.45831298828125,21.4803466796875,428.29718017578125
151.84552001953125,443.56146240234375,292.67999267578125,770.567626953125,58.01995849609375,-178.662109375,46.60723876953125,249.31689453125,68.1986083984375,600.1929931640625
148.40716552734375,466.94622802734375,274.4102783203125,546.7017822265625,58.4820556640625,-124.879638671875,70.16351318359375,243.5308837890625,73.9544677734375,322.30169677734375
160.2467041015625,523.1639404296875,315.64385986328125,398.5943603515625,73.10882568359375,-85.0616455078125,50.67095947265625,233.3900146484375,17.9610595703125,371.00201416015625
157.789794921875,468.83953857421875,281.466796875,558.504638671875,58.27655029296875,-95.95751953125,79.202880859375,252.74658203125,35.4788818359375,223.85357666015625
157.91387939453125,469.94488525390625,292.57281494140625,644.3651123046875,72.48785400390625,-142.3115234375,50.73974609375,274.813232421875,19.0638427734375,266.1964111328125
162.228759765625,469.95086669921875,308.9969482421875,780.3972778320312,61.9200439453125,-87.3697509765625,49.46917724609375,261.59271240234375,13.725830078125,313.5799560546875
139.240966796875,478.0255126953125,307.62310791015625,633.07958984375,66.21673583984375,-97.7689208984375,67.4530029296875,258.77349853515625,47.172119140625,296.55291748046875
144.831298828125,467.562255859375,302.0234375,631.8389892578125,70.1160888671875,-95.9300537109375,61.1728515625,263.9442138671875,36.14453125,283.3927001953125
128.60504150390625,462.9871826171875,283.661376953125,689.46435546875,67.26116943359375,-137.295654296875,68.2890625,232.05413818359375,81.3250732421875,420.07427978515625
180.296630859375,509.46234130859375,287.1224365234375,446.92864990234375,66.48297119140625,-74.126708984375,54.8922119140625,245.079345703125,5.7086181640625,307.6162109375
132.407470703125,503.2187194824219,294.303466796875,377.76312255859375,58.16650390625,-136.4234619140625,73.7835693359375,283.2962646484375,31.5113525390625,286.90618896484375
143.31719970703125,468.9595947265625,277.6572265625,618.8428344726562,56.39794921875,-154.35498046875,75.4605712890625,263.95843505859375,55.1806640625,389.0386962890625
160.1561279296875,479.12237548828125,304.03375244140625,655.3759155273438,61.41827392578125,-153.4471435546875,49.9129638671875,255.66229248046875,31.9681396484375,300.51971435546875
155.76397705078125,477.2037353515625,243.672119140625,670.48486328125,61.4239501953125,-173.190673828125,53.94354248046875,261.589111328125,74.2003173828125,544.5262451171875
144.24310302734375,463.51995849609375,274.3170166015625,640.943603515625,65.16400146484375,-200.7115478515625,57.1719970703125,233.9796142578125,89.5096435546875,483.12493896484375
155.17108154296875,517.8331298828125,264.209716796875,426.476806640625,79.368408203125,-239.1895751953125,80.70782470703125,253.625,4.35498046875,413.513916015625
151.033447265625,446.3062744140625,259.630615234375,609.0618286132812,66.60186767578125,-179.8797607421875,77.5399169921875,253.16925048828125,50.7977294921875,381.47607421875
133.05072021484375,460.93170166015625,313.76556396484375,495.0634765625,57.3961181640625,-125.7838134765625,63.8739013671875,264.205810546875,52.4884033203125,428.624267578125
169.71148681640625,474.27215576171875,280.63848876953125,649.2938842773438,66.6431884765625,-113.805419921875,66.7554931640625,260.14605712890625,7.9105224609375,442.44854736328125
140.905517578125,460.9127197265625,303.51611328125,620.7413330078125,68.13336181640625,-115.6265869140625,67.1302490234375,246.6513671875,68.96875,384.54437255859375
134.43597412109375,453.560546875,260.68341064453125,547.080810546875,69.384521484375,-212.56396484375,70.72735595703125,257.603759765625,76.5323486328125,582.41015625
177.16571044921875,456.020263671875,263.984619140625,452.25787353515625,65.56793212890625,-194.0078125,82.95245361328125,253.76116943359375,2.1942138671875,385.57476806640625
128.478515625,443.39923095703125,297.13665771484375,285.3997802734375,50.05755615234375,-28.569580078125,52.653076171875,273.04559326171875,94.90185546875,295.88177490234375
166.4642333984375,460.6881103515625,300.135009765625,509.4417724609375,57.81103515625,-61.2408447265625,53.63720703125,252.33624267578125,34.124755859375,336.3956298828125
131.99432373046875,493.7583312988281,287.39556884765625,670.317626953125,77.37945556640625,-144.3580322265625,77.49658203125,274.869384765625,4.0931396484375,312.01776123046875
137.0736083984375,512.3646850585938,284.125,429.26708984375,80.02899169921875,-147.4149169921875,75.56512451171875,249.8291015625,11.192626953125,276.38330078125
183.43182373046875,496.7328186035156,298.14385986328125,421.4010009765625,58.97198486328125,-168.1873779296875,61.296630859375,233.364990234375,6.5233154296875,297.26556396484375
126.79510498046875,497.1995849609375,292.10809326171875,613.1177368164062,72.6463623046875,-151.3248291015625,71.541748046875,283.98248291015625,15.6888427734375,445.4442138671875
151.7427978515625,486.36541748046875,295.18414306640625,682.459716796875,52.26361083984375,-90.4703369140625,54.77569580078125,264.69110107421875,43.3133544921875,436.16729736328125
179.93194580078125,476.631591796875,288.95147705078125,437.2265625,52.73553466796875,-141.131591796875,56.554931640625,251.31463623046875,8.7989501953125,340.9222412109375
154.6556396484375,438.188720703125,277.152587890625,339.76654052734375,44.858154296875,-104.23583984375,54.02032470703125,257.6373291015625,83.5682373046875,258.8629150390625
175.3726806640625,438.0198974609375,235.36761474609375,333.44146728515625,61.96575927734375,-182.0150146484375,76.65118408203125,251.5247802734375,63.6328125,363.5118408203125
144.63818359375,460.78668212890625,276.1588134765625,294.9027099609375,49.9749755859375,-132.1009521484375,75.7265625,255.19476318359375,50.7923583984375,304.684326171875
139.22772216796875,477.9578857421875,277.4119873046875,495.0081787109375,62.20416259765625,-100.2950439453125,68.854248046875,288.31903076171875,25.9415283203125,383.4986572265625
122.66455078125,492.6825866699219,291.36456298828125,749.9453735351562,57.97332763671875,-177.827880859375,82.544677734375,271.7393798828125,37.217041015625,426.0909423828125
153.62518310546875,498.4850769042969,316.333984375,831.0780029296875,60.56524658203125,-85.253662109375,40.635498046875,268.74334716796875,0.560546875,296.9951171875
140.5087890625,496.5929260253906,274.95123291015625,700.5831298828125,67.1787109375,-135.731689453125,64.4207763671875,288.4088134765625,23.625,428.080078125
156.44708251953125,468.598876953125,309.84405517578125,975.4893798828125,53.47528076171875,-49.1988525390625,43.8138427734375,243.75457763671875,34.330078125,443.33709716796875
136.04949951171875,408.3917236328125,303.1883544921875,829.6218872070312,40.71026611328125,-152.3975830078125,43.18572998046875,252.6361083984375,124.4322509765625,320.08099365234375
143.55029296875,478.538330078125,304.70745849609375,728.8436889648438,54.64385986328125,-103.0718994140625,58.3843994140625,274.62078857421875,30.123046875,260.5228271484375
163.20037841796875,498.9790954589844,284.66943359375,617.7891845703125,66.15252685546875,-85.7498779296875,54.47442626953125,276.0155029296875,4.19091796875,333.80194091796875
145.63525390625,475.59320068359375,285.27001953125,762.4653930664062,72.0552978515625,-114.3670654296875,69.2481689453125,254.4461669921875,31.9678955078125,311.53350830078125
166.9754638671875,493.24859619140625,292.484130859375,564.92724609375,66.73333740234375,-76.6588134765625,64.5201416015625,247.4278564453125,11.55810546875,280.47906494140625
149.1051025390625,483.98822021484375,316.9266357421875,545.9490966796875,52.95172119140625,-128.8148193359375,57.42755126953125,276.97674560546875,3.9520263671875,238.4072265625
140.14056396484375,471.423583984375,288.31683349609375,443.93511962890625,61.7716064453125,-131.2301025390625,61.11700439453125,274.71441650390625,46.317626953125,351.802734375
154.5186767578125,452.1639404296875,253.19232177734375,584.24755859375,61.7764892578125,-131.3758544921875,57.28173828125,264.1324462890625,65.25048828125,484.4573974609375
135.6566162109375,479.150390625,299.31988525390625,698.4471435546875,65.36328125,-93.58447265625,59.455078125,242.657958984375,56.3460693359375,332.45098876953125
128.58392333984375,500.85601806640625,279.16925048828125,571.81103515625,62.31878662109375,-179.9466552734375,66.413818359375,275.18719482421875,40.935302734375,445.802490234375
187.68743896484375,462.125244140625,285.05987548828125,253.00421142578125,52.11370849609375,-281.764404296875,43.937255859375,256.0965576171875,0.98388671875,664.0076904296875
166.2052001953125,488.4631652832031,331.4954833984375,427.55322265625,49.7509765625,-123.6121826171875,48.4854736328125,250.6300048828125,8.386962890625,263.3543701171875
146.5281982421875,445.5262451171875,278.00323486328125,554.8333740234375,51.38531494140625,-36.8084716796875,52.01031494140625,238.70001220703125,106.6085205078125,258.2523193359375
146.6759033203125,469.05999755859375,290.06842041015625,611.5726318359375,61.847900390625,-126.4195556640625,68.92669677734375,250.03668212890625,50.15380859375,468.2496337890625
154.3792724609375,469.57012939453125,303.20538330078125,481.061279296875,62.688720703125,-214.9141845703125,65.322265625,257.07171630859375,21.42333984375,448.4210205078125
146.32464599609375,490.702880859375,300.5556640625,669.546875,56.84454345703125,-137.9681396484375,54.64886474609375,266.211669921875,31.18896484375,387.34185791015625
160.91290283203125,467.43975830078125,296.54351806640625,629.4677124023438,72.5189208984375,-120.700439453125,65.469970703125,257.849365234375,0.43798828125,472.7225341796875
138.00408935546875,464.0477294921875,291.334716796875,645.599853515625,70.56231689453125,-131.9932861328125,61.609130859375,269.05975341796875,36.90576171875,507.276611328125
154.48504638671875,457.200927734375,285.34307861328125,545.3569946289062,65.0833740234375,-127.6358642578125,51.48419189453125,235.13421630859375,71.98291015625,399.69830322265625
176.171630859375,461.33416748046875,265.09375,464.3800048828125,55.623046875,-100.04345703125,64.304931640625,257.90692138671875,24.7852783203125,385.563720703125
167.3450927734375,481.5157470703125,265.70111083984375,403.00323486328125,71.0404052734375,-152.517822265625,69.13629150390625,254.97491455078125,22.0357666015625,325.8837890625
157.4058837890625,497.4636535644531,280.519287109375,384.2943115234375,64.66705322265625,-187.81787109375,66.9158935546875,243.65777587890625,40.1021728515625,336.58502197265625
160.196044921875,460.80181884765625,303.9058837890625,406.6126708984375,50.523681640625,-211.9119873046875,56.57147216796875,260.50457763671875,43.767333984375,473.12371826171875
185.0340576171875,428.54327392578125,287.1192626953125,552.8281860351562,60.9105224609375,-156.1357421875,49.86773681640625,245.866455078125,39.49658203125,459.4642333984375
170.7880859375,441.36822509765625,234.3502197265625,763.965576171875,55.273681640625,-145.3511962890625,73.029052734375,250.9285888671875,43.08642578125,386.61920166015625
174.40472412109375,491.1055603027344,263.59698486328125,723.02197265625,58.677978515625,-207.53466796875,60.31964111328125,271.9974365234375,16.208740234375,375.7723388671875
155.691162109375,484.7398681640625,268.833740234375,447.00750732421875,84.7064208984375,-152.683837890625,95.12701416015625,243.30908203125,13.38330078125,335.88751220703125
163.01324462890625,477.33465576171875,315.43585205078125,436.02288818359375,66.91741943359375,-113.0921630859375,73.9862060546875,237.150146484375,0.2894287109375,320.3697509765625
191.2503662109375,456.16033935546875,225.66363525390625,500.8663024902344,47.796875,-303.3472900390625,84.96923828125,251.19805908203125,8.0716552734375,645.595947265625
171.99554443359375,507.3572082519531,312.042724609375,416.00152587890625,62.52984619140625,-177.5850830078125,45.01806640625,243.1181640625,7.3956298828125,466.8631591796875
142.439697265625,469.7010498046875,322.400390625,374.0831298828125,73.43914794921875,-117.5980224609375,57.744384765625,274.8282470703125,9.1732177734375,329.007080078125
172.28741455078125,505.8316345214844,307.40093994140625,545.3883056640625,49.43402099609375,-248.955078125,58.5855712890625,248.94329833984375,22.4970703125,524.8695068359375
152.9432373046875,462.45245361328125,297.84271240234375,512.1536254882812,63.75244140625,-123.82177734375,50.0299072265625,269.98187255859375,28.046630859375,496.5255126953125
164.3155517578125,493.8979797363281,276.0003662109375,183.00018310546875,82.63092041015625,-50.69482421875,66.50396728515625,261.70989990234375,14.4095458984375,180.577392578125
162.394287109375,461.2265625,271.7431640625,449.8336181640625,55.39727783203125,-62.22705078125,61.26092529296875,255.7569580078125,65.947021484375,245.75518798828125
132.2554931640625,463.34576416015625,296.40093994140625,756.9169311523438,73.17901611328125,-96.4010009765625,55.25372314453125,255.6956787109375,67.0086669921875,359.20965576171875
157.52166748046875,492.3255310058594,327.68505859375,446.8994140625,58.988037109375,-79.549560546875,29.147216796875,256.73760986328125,27.0006103515625,262.70928955078125
168.941162109375,477.209716796875,289.49981689453125,552.8291015625,72.1005859375,-113.4368896484375,55.36334228515625,248.682373046875,20.7919921875,454.21148681640625
164.65179443359375,487.12255859375,274.76806640625,678.9201049804688,68.77557373046875,-100.510986328125,65.13134765625,257.53106689453125,1.941162109375,339.66058349609375
158.7310791015625,443.8851318359375,289.80706787109375,662.9364013671875,62.03692626953125,-137.230712890625,59.37237548828125,239.21844482421875,73.906494140625,379.6539306640625
170.4454345703125,444.13177490234375,242.892333984375,599.83056640625,64.59857177734375,-175.90869140625,74.96380615234375,246.2069091796875,21.747802734375,348.46392822265625
