a_C,a_V,a_Ni,a_Mn,a_Si,a_Al,C0,a_Cr,a_Mo,a_Co
-167.92376708984375,105.1776123046875,44.3006591796875,258.80419921875,47.6650390625,-72.3326416015625,133.8614501953125,233.30078125,430.0782470703125,334.8448486328125
-190.71234130859375,23.93853759765625,55.8397216796875,259.9661865234375,66.8375244140625,-86.36138916015625,114.4149169921875,262.976318359375,444.2518310546875,273.903564453125
-193.79473876953125,-89.03631591796875,48.8092041015625,264.595458984375,58.7515869140625,-103.46185302734375,164.984130859375,242.431396484375,430.6319580078125,312.684814453125
-191.2933349609375,-136.8843994140625,60.470458984375,284.751953125,55.6024169921875,-144.32965087890625,88.297119140625,262.9603271484375,483.7198486328125,327.262939453125
-168.4052734375,-28.3243408203125,64.9906005859375,269.5423583984375,70.276123046875,-136.76116943359375,68.90869140625,253.3563232421875,470.3963623046875,202.8475341796875
-180.72186279296875,101.0477294921875,74.7091064453125,283.590087890625,60.8682861328125,-91.094970703125,40.6600341796875,258.621826171875,487.466064453125,216.7694091796875
-198.45037841796875,72.6583251953125,38.4281005859375,213.6470947265625,78.827880859375,-125.6722412109375,150.941650390625,281.5743408203125,477.0626220703125,210.7403564453125
-181.40185546875,267.5811767578125,63.4398193359375,291.4443359375,60.0255126953125,-83.9656982421875,72.3489990234375,239.893310546875,460.1751708984375,230.979248046875
-135.0059814453125,192.8104248046875,51.64306640625,277.3389892578125,41.1524658203125,-128.72161865234375,41.15380859375,248.1331787109375,482.5009765625,239.3211669921875
-155.281494140625,298.6705322265625,52.323974609375,290.0142822265625,59.6199951171875,-131.8673095703125,44.8428955078125,246.096435546875,503.3277587890625,157.9078369140625
-165.71942138671875,301.3873291015625,52.0440673828125,281.737548828125,56.9114990234375,-103.99359130859375,58.731689453125,251.32958984375,501.093994140625,202.8624267578125
-195.33856201171875,325.5284423828125,39.3092041015625,274.32666015625,42.574951171875,-58.30389404296875,161.8868408203125,259.0142822265625,436.5130615234375,232.9981689453125
-160.7816162109375,338.998046875,63.9117431640625,257.5146484375,62.1009521484375,-91.74212646484375,47.5906982421875,254.8138427734375,492.182373046875,167.2186279296875
-168.36480712890625,379.1358642578125,48.2236328125,307.4892578125,38.0406494140625,-97.3917236328125,90.5177001953125,247.4619140625,454.8924560546875,205.23828125
-181.26837158203125,270.533935546875,56.2159423828125,263.874755859375,74.86962890625,-114.5377197265625,42.3011474609375,277.0618896484375,514.158447265625,232.5357666015625
-185.3577880859375,429.2530517578125,51.419189453125,316.3944091796875,45.9449462890625,-94.51959228515625,71.4453125,249.2620849609375,499.8563232421875,315.6087646484375
-213.0089111328125,269.00927734375,52.815185546875,257.0308837890625,61.7510986328125,-139.3824462890625,168.949462890625,258.2003173828125,464.1610107421875,320.9525146484375
-182.85052490234375,395.2784423828125,54.70947265625,275.2054443359375,64.0260009765625,-161.234375,58.4415283203125,272.3255615234375,492.65087890625,258.8951416015625
-174.61846923828125,399.9146728515625,48.0389404296875,284.2657470703125,49.774658203125,-118.4649658203125,116.022705078125,223.2276611328125,441.43310546875,304.04296875
-197.5587158203125,485.266357421875,64.5009765625,280.142578125,63.1265869140625,-61.04840087890625,76.4185791015625,273.4794921875,497.251953125,281.5809326171875
-180.94830322265625,488.0675048828125,66.459228515625,255.6761474609375,50.2393798828125,-89.89398193359375,104.18212890625,247.4429931640625,460.7291259765625,222.5338134765625
-192.552978515625,392.100830078125,34.4600830078125,244.5640869140625,48.3953857421875,-115.495849609375,189.5975341796875,248.8731689453125,446.2552490234375,332.1123046875
-175.7442626953125,494.635009765625,45.47607421875,266.797119140625,48.078125,-138.410400390625,122.282470703125,239.1759033203125,457.8648681640625,226.127197265625
-198.49017333984375,571.2552490234375,29.6202392578125,232.1710205078125,40.1737060546875,-94.7628173828125,219.82080078125,249.15625,404.2789306640625,275.336181640625
-201.98162841796875,551.1815185546875,39.99072265625,230.0924072265625,52.2744140625,-135.6837158203125,215.9373779296875,238.261962890625,418.20849609375,336.8065185546875
-177.1494140625,531.2269287109375,33.086181640625,265.845947265625,53.906494140625,-98.736083984375,135.4556884765625,235.2386474609375,451.03564453125,273.0260009765625
-174.19171142578125,536.2633056640625,49.747314453125,269.1097412109375,42.9578857421875,-145.52001953125,110.990478515625,245.686767578125,479.8265380859375,285.1397705078125
-172.7772216796875,552.597412109375,67.94287109375,244.2830810546875,68.739501953125,-102.811767578125,120.69384765625,220.6805419921875,485.9410400390625,307.7489013671875
-181.20947265625,581.322998046875,60.55712890625,257.62744140625,45.653564453125,-113.86029052734375,108.81591796875,253.5247802734375,456.3238525390625,306.563232421875
-169.55035400390625,716.424560546875,56.0196533203125,312.7725830078125,29.3809814453125,-51.93402099609375,47.364990234375,260.9041748046875,473.9761962890625,199.4879150390625
-181.0015869140625,607.5731201171875,61.950439453125,312.691650390625,60.6224365234375,-75.0711669921875,33.248779296875,249.223876953125,541.9141845703125,197.4056396484375
-172.6185302734375,586.174072265625,65.2701416015625,280.0206298828125,50.7991943359375,-94.4461669921875,74.2049560546875,244.2283935546875,507.4234619140625,126.7373046875
-177.12261962890625,668.4232177734375,38.89404296875,254.42822265625,40.8433837890625,-46.33642578125,167.5528564453125,228.7906494140625,413.76513671875,140.318603515625
-181.32696533203125,705.6956787109375,47.459228515625,270.0306396484375,42.9105224609375,-109.97186279296875,106.4783935546875,260.7197265625,473.947265625,229.97607421875
-177.39532470703125,643.891845703125,38.1962890625,261.692626953125,58.820068359375,-116.4990234375,116.8641357421875,251.9632568359375,438.347412109375,196.580810546875
-197.7742919921875,643.3975830078125,58.331787109375,274.4796142578125,71.5059814453125,-50.45391845703125,84.5762939453125,251.2119140625,476.147216796875,157.3302001953125
-180.23883056640625,615.5478515625,67.3035888671875,290.8057861328125,48.761962890625,-54.7828369140625,30.6639404296875,268.78076171875,520.2801513671875,155.9114990234375
-167.888916015625,515.326904296875,51.43505859375,279.89892578125,59.455810546875,-184.90289306640625,41.271728515625,270.517333984375,507.728515625,245.1522216796875
-219.50347900390625,516.7564697265625,48.10693359375,268.7554931640625,52.554931640625,-118.96343994140625,174.94970703125,251.4957275390625,469.1861572265625,332.28955078125
-181.5863037109375,492.7840576171875,44.741455078125,273.24853515625,40.459716796875,-112.99786376953125,137.326904296875,258.628173828125,456.216552734375,322.141845703125
-165.695068359375,512.6920166015625,58.6573486328125,288.374755859375,60.5606689453125,-137.0897216796875,60.7569580078125,238.7598876953125,484.5506591796875,205.19775390625
-186.5047607421875,529.3487548828125,57.94921875,261.1468505859375,58.2431640625,-172.85198974609375,122.2803955078125,244.06884765625,456.8060302734375,173.8704833984375
-192.1024169921875,419.073974609375,62.0897216796875,274.278564453125,47.8792724609375,-85.7808837890625,63.96142578125,273.1138916015625,500.6522216796875,275.8953857421875
-164.3175048828125,362.240966796875,52.177490234375,311.1875,39.72705078125,-60.23931884765625,29.5169677734375,266.4268798828125,486.77587890625,204.853515625
-175.47589111328125,316.63232421875,66.8731689453125,300.9677734375,55.75341796875,-90.41839599609375,9.83642578125,275.9017333984375,517.047607421875,201.66552734375
-165.72271728515625,277.741455078125,73.8798828125,317.42626953125,57.5894775390625,-86.20050048828125,-50.75543212890625,295.3094482421875,545.9366455078125,214.2508544921875
-206.29461669921875,219.0477294921875,60.4879150390625,318.7154541015625,42.491455078125,-66.764892578125,78.8411865234375,269.474365234375,487.7977294921875,257.47119140625
-162.8323974609375,122.3170166015625,47.7786865234375,307.97216796875,53.7650146484375,-139.16400146484375,50.2620849609375,261.6239013671875,493.025390625,198.9716796875
-178.89910888671875,142.638916015625,53.5396728515625,266.697021484375,69.8411865234375,-79.29254150390625,41.533203125,286.9794921875,494.484375,252.8414306640625
-159.4373779296875,79.439697265625,62.13525390625,238.3543701171875,55.6036376953125,-58.67138671875,99.4815673828125,248.6224365234375,453.2646484375,138.05224609375
-181.6256103515625,210.746337890625,52.572021484375,238.76318359375,67.4493408203125,-84.5411376953125,110.6011962890625,253.3544921875,494.0499267578125,156.9443359375
-189.3814697265625,192.5069580078125,57.10546875,258.7430419921875,54.967041015625,-74.97650146484375,125.257080078125,257.5167236328125,448.822265625,175.8712158203125
-193.12109375,305.313720703125,40.3681640625,256.69921875,51.8492431640625,-77.4622802734375,165.25537109375,253.4901123046875,461.381103515625,230.17626953125
-191.61639404296875,400.1148681640625,48.2244873046875,249.5550537109375,45.4190673828125,-107.018798828125,115.888427734375,269.232421875,447.975341796875,285.5452880859375
-182.92822265625,337.78955078125,59.171630859375,263.8560791015625,61.1251220703125,-160.4852294921875,91.077880859375,259.0159912109375,477.2022705078125,358.5626220703125
-172.18768310546875,349.7474365234375,40.4215087890625,253.5767822265625,55.98291015625,-203.24468994140625,154.8670654296875,227.81103515625,439.8936767578125,365.720947265625
-165.35784912109375,346.1466064453125,51.7608642578125,303.2528076171875,42.643310546875,-93.30517578125,68.4580078125,249.501953125,454.9375,218.2139892578125
-160.53411865234375,357.57861328125,62.734130859375,288.7103271484375,60.4957275390625,-161.9273681640625,3.24298095703125,274.3070068359375,516.379638671875,217.0897216796875
-190.459716796875,297.5789794921875,53.006591796875,239.896240234375,74.9720458984375,-106.26580810546875,112.34375,259.14892578125,467.8177490234375,129.2159423828125
-181.83001708984375,159.17529296875,58.2115478515625,244.8875732421875,65.6199951171875,-90.8946533203125,116.927978515625,259.8924560546875,479.4630126953125,254.0941162109375
-156.26287841796875,156.2672119140625,51.1170654296875,265.038818359375,68.8746337890625,-158.2783203125,46.927490234375,259.732421875,518.919189453125,254.0809326171875
-177.97198486328125,265.9676513671875,58.0609130859375,282.4669189453125,70.6484375,-118.66253662109375,40.457275390625,273.06787109375,495.57568359375,206.6009521484375
-166.97613525390625,315.545654296875,85.1629638671875,262.2218017578125,61.0675048828125,-109.55560302734375,-6.7843017578125,278.413818359375,503.08056640625,193.7939453125
-176.1982421875,211.2310791015625,59.8197021484375,275.8125,57.8509521484375,-82.8642578125,62.40087890625,260.21923828125,499.2630615234375,169.7183837890625
-146.1722412109375,211.7332763671875,56.0986328125,302.39697265625,43.4248046875,-94.39410400390625,13.123291015625,253.3870849609375,479.680419921875,227.0689697265625
-165.024658203125,140.4945068359375,56.0762939453125,236.894775390625,73.9796142578125,-159.58294677734375,86.333984375,259.71533203125,473.512451171875,235.547607421875
-159.38153076171875,97.909912109375,53.396240234375,294.1485595703125,51.886962890625,-55.399658203125,50.46240234375,264.455322265625,489.6446533203125,177.868896484375
-148.3133544921875,94.7567138671875,67.9844970703125,304.602783203125,53.1495361328125,-147.04095458984375,-66.65234375,299.9132080078125,577.0372314453125,235.9466552734375
-166.73724365234375,130.1759033203125,77.7379150390625,278.927490234375,71.58837890625,-122.75079345703125,-2.44183349609375,260.8065185546875,511.6546630859375,207.8363037109375
-168.27349853515625,52.25439453125,51.536376953125,286.394775390625,48.6229248046875,-106.1529541015625,26.6160888671875,279.8643798828125,525.439697265625,232.86181640625
-155.98065185546875,100.656005859375,66.356201171875,280.680419921875,57.197509765625,-25.39373779296875,-0.5794677734375,276.91943359375,511.019287109375,215.7147216796875
-169.57318115234375,141.0697021484375,63.696044921875,296.0235595703125,66.016845703125,-78.5196533203125,5.62823486328125,281.53955078125,499.61669921875,252.1329345703125
-191.61492919921875,133.353515625,52.3431396484375,286.88818359375,61.529541015625,-108.7320556640625,75.312255859375,251.6539306640625,488.82861328125,246.158203125
-148.10797119140625,83.9981689453125,43.8248291015625,266.813232421875,48.646484375,-96.81103515625,42.649658203125,262.2926025390625,488.314453125,304.2899169921875
-201.1331787109375,3.23626708984375,45.0369873046875,293.566162109375,44.0877685546875,-122.32513427734375,116.212890625,266.01806640625,488.04345703125,302.9267578125
-179.0299072265625,-16.16448974609375,49.9703369140625,255.1240234375,71.33837890625,-100.10980224609375,65.9595947265625,280.57177734375,501.88232421875,220.8638916015625
-149.810302734375,-22.5252685546875,57.1007080078125,268.846435546875,74.7548828125,-141.3592529296875,-13.65838623046875,287.169921875,515.515625,157.09033203125
-192.52923583984375,-29.6650390625,46.0740966796875,283.640380859375,52.0855712890625,-69.13812255859375,79.949951171875,292.5584716796875,475.9732666015625,197.5811767578125
-194.899658203125,-89.27020263671875,54.88671875,236.431640625,67.025634765625,-85.0799560546875,132.025634765625,267.138671875,477.7559814453125,248.3785400390625
-177.15936279296875,40.4388427734375,58.5057373046875,292.5908203125,43.0360107421875,-60.9761962890625,71.41796875,268.1927490234375,479.9462890625,174.8326416015625
-157.4285888671875,42.374755859375,49.903076171875,254.3572998046875,67.365478515625,-170.51116943359375,85.12548828125,251.8076171875,455.0213623046875,256.58056640625
-169.78155517578125,70.4609375,49.361572265625,232.232177734375,87.3631591796875,-207.1636962890625,119.0887451171875,248.054931640625,475.7412109375,269.9146728515625
-207.34136962890625,40.81982421875,48.5565185546875,258.051025390625,54.7838134765625,-117.45294189453125,152.5006103515625,259.4044189453125,451.3446044921875,314.4661865234375
-188.85980224609375,91.5416259765625,33.0362548828125,238.70947265625,81.2598876953125,-228.04638671875,161.716064453125,254.6859130859375,453.23876953125,245.201416015625
-160.391845703125,268.92529296875,40.697021484375,257.4677734375,59.3740234375,-137.378662109375,101.9085693359375,235.6588134765625,461.5601806640625,322.7197265625
-164.06982421875,328.65869140625,51.3011474609375,290.812255859375,49.5369873046875,-128.60833740234375,64.787353515625,251.0494384765625,488.5748291015625,264.97998046875
-165.57177734375,406.0938720703125,55.7327880859375,294.9852294921875,38.4884033203125,-77.844482421875,63.61865234375,263.68359375,477.696533203125,247.591796875
-194.2657470703125,506.48681640625,77.1298828125,299.134765625,42.1197509765625,-58.8773193359375,62.239013671875,248.7596435546875,502.5848388671875,224.428955078125
-174.5496826171875,498.78955078125,54.608642578125,261.3153076171875,62.3341064453125,-118.01165771484375,84.0257568359375,262.2567138671875,482.48779296875,264.194091796875
-196.2840576171875,500.2506103515625,48.435791015625,291.780517578125,39.5067138671875,-69.1251220703125,128.8983154296875,243.85498046875,460.604248046875,277.201171875
-192.452392578125,457.7899169921875,45.353759765625,277.3660888671875,41.692626953125,-85.91253662109375,127.1552734375,248.3905029296875,468.82373046875,93.9136962890625
-188.03338623046875,473.0220947265625,44.4869384765625,268.7125244140625,57.39013671875,-42.63592529296875,119.4915771484375,260.17041015625,474.83544921875,148.5172119140625
-178.88128662109375,535.0841064453125,49.5882568359375,285.037353515625,51.5355224609375,-89.79443359375,79.529541015625,254.6378173828125,492.2025146484375,315.08203125
-172.63336181640625,470.457275390625,75.11572265625,287.5433349609375,56.52880859375,-56.16741943359375,-2.11578369140625,269.8837890625,513.376708984375,227.39013671875
-194.278076171875,480.7677001953125,48.5860595703125,294.494140625,52.6688232421875,-86.39959716796875,74.11083984375,273.00341796875,484.3670654296875,252.4947509765625
-208.61669921875,460.21484375,50.3486328125,269.68798828125,56.3804931640625,-87.13165283203125,160.2236328125,250.68994140625,440.3115234375,229.3184814453125
-195.0257568359375,404.2393798828125,62.00634765625,262.6011962890625,69.7818603515625,-76.0103759765625,99.3106689453125,245.0465087890625,477.3594970703125,208.9139404296875
-167.16497802734375,391.66650390625,65.3072509765625,265.419677734375,68.002685546875,-134.23797607421875,41.89306640625,252.0726318359375,505.1881103515625,234.8353271484375
-184.3515625,490.3677978515625,66.9044189453125,284.5374755859375,46.4952392578125,-89.29669189453125,110.137939453125,237.9058837890625,470.39404296875,201.5592041015625
-170.9166259765625,551.424072265625,42.09619140625,283.550048828125,57.0487060546875,-98.318359375,99.286865234375,245.34033203125,484.824951171875,221.775634765625
-172.58526611328125,532.5343017578125,53.9776611328125,258.4571533203125,45.2064208984375,-86.6162109375,142.9864501953125,236.3116455078125,453.28759765625,245.150146484375
-210.97772216796875,530.064208984375,38.5308837890625,247.3626708984375,53.2186279296875,-95.8450927734375,228.642333984375,224.74951171875,392.609619140625,295.85107421875
-195.5177001953125,532.809814453125,64.9578857421875,258.8851318359375,62.8970947265625,-59.720703125,144.6190185546875,229.2117919921875,446.5718994140625,259.6177978515625
-193.17535400390625,410.1331787109375,53.384521484375,253.5404052734375,69.8287353515625,-147.1573486328125,77.9853515625,282.5994873046875,489.3878173828125,318.035400390625
-166.6004638671875,291.1376953125,50.056884765625,276.8673095703125,66.5850830078125,-160.138427734375,49.9658203125,269.7774658203125,497.3212890625,296.17138671875
-192.4124755859375,337.7100830078125,47.20849609375,294.0955810546875,48.5521240234375,-160.10137939453125,97.0089111328125,264.4324951171875,486.5550537109375,292.5184326171875
-164.1678466796875,271.1719970703125,60.373779296875,281.7596435546875,58.8917236328125,-169.43408203125,35.3065185546875,243.19775390625,522.2984619140625,415.41796875
-156.4908447265625,259.945556640625,53.796875,234.621826171875,61.1112060546875,-186.76849365234375,86.8939208984375,262.3262939453125,451.263427734375,385.6016845703125
-185.11285400390625,264.849853515625,57.23583984375,231.2103271484375,73.4393310546875,-145.70343017578125,103.6025390625,263.2803955078125,481.5994873046875,308.661376953125
-182.84881591796875,251.37109375,68.666748046875,272.581298828125,38.4141845703125,-103.07177734375,108.35791015625,244.365234375,494.2603759765625,271.95947265625
-189.23486328125,199.3104248046875,65.1153564453125,272.28662109375,63.474365234375,-98.14617919921875,96.6878662109375,242.064697265625,481.6004638671875,191.89599609375
-181.7694091796875,173.3677978515625,57.927734375,289.913818359375,52.678466796875,-142.9111328125,65.7471923828125,255.1788330078125,520.833984375,131.99072265625
-175.42694091796875,232.2835693359375,65.7584228515625,268.1607666015625,66.79736328125,-56.5537109375,29.3349609375,270.776611328125,497.2919921875,75.6405029296875
-172.14898681640625,160.0343017578125,53.008544921875,288.0064697265625,59.2772216796875,-118.31085205078125,50.782958984375,266.7926025390625,505.4246826171875,285.515625
-169.6038818359375,141.1121826171875,43.9913330078125,259.1798095703125,51.0333251953125,-107.54791259765625,135.2767333984375,243.769287109375,466.94921875,265.703369140625
-175.90216064453125,140.3394775390625,58.7904052734375,245.8165283203125,60.3717041015625,-162.5150146484375,119.2816162109375,250.927490234375,467.855224609375,287.2105712890625
-191.52886962890625,229.6458740234375,50.7076416015625,257.1983642578125,55.4071044921875,-76.5516357421875,152.1268310546875,240.622802734375,439.2808837890625,195.933837890625
-168.9759521484375,264.9102783203125,48.9124755859375,231.7882080078125,60.1314697265625,-63.0870361328125,99.615966796875,270.1533203125,480.0341796875,98.06298828125
-175.170166015625,342.095703125,46.369873046875,244.69091796875,60.59765625,-59.54437255859375,120.2303466796875,252.181396484375,448.9993896484375,230.490478515625
-163.09454345703125,229.7440185546875,60.6505126953125,275.9173583984375,71.84326171875,-84.71307373046875,-3.5941162109375,289.8033447265625,519.6202392578125,119.96484375
-179.64288330078125,258.59326171875,62.1226806640625,295.0360107421875,53.45361328125,-44.150390625,12.0850830078125,285.330322265625,529.931396484375,299.5931396484375
-191.02520751953125,213.7593994140625,63.724365234375,312.6534423828125,61.8013916015625,-110.131103515625,31.1668701171875,276.0867919921875,495.894775390625,239.7640380859375
-170.645263671875,277.355712890625,67.536376953125,291.13671875,55.6944580078125,-48.84466552734375,13.38470458984375,269.5565185546875,499.8779296875,204.2015380859375
-198.40447998046875,162.2386474609375,69.103515625,275.36376953125,55.18359375,-130.68719482421875,96.258056640625,250.7022705078125,515.5465087890625,195.5584716796875
-157.47821044921875,192.2073974609375,55.80712890625,280.1678466796875,57.6109619140625,-71.1429443359375,37.80712890625,246.0635986328125,498.8302001953125,236.0426025390625
-157.41314697265625,342.2755126953125,46.2943115234375,239.3961181640625,56.8509521484375,-56.55572509765625,92.889892578125,259.809326171875,472.60400390625,26.46337890625
-201.6260986328125,312.614501953125,46.9228515625,295.0220947265625,41.0914306640625,-47.551513671875,138.50146484375,252.7337646484375,470.58837890625,100.5443115234375
-173.01312255859375,362.5784912109375,42.76953125,265.401611328125,60.3990478515625,-113.55120849609375,75.799560546875,259.5849609375,493.6632080078125,286.2296142578125
-158.42333984375,307.490234375,55.867431640625,256.8919677734375,62.621337890625,-145.201416015625,63.1739501953125,244.06494140625,531.586669921875,314.710693359375
-186.61590576171875,297.4249267578125,60.9061279296875,271.894775390625,58.4337158203125,-64.53717041015625,115.6590576171875,240.708984375,461.4970703125,211.3328857421875
-202.22479248046875,379.93115234375,41.1866455078125,248.416259765625,55.5181884765625,-95.45013427734375,136.31689453125,270.268310546875,502.4896240234375,285.3929443359375
-168.2376708984375,381.489990234375,42.568603515625,241.762451171875,60.14453125,-104.81951904296875,151.4420166015625,228.335205078125,436.962890625,219.1890869140625
-174.94146728515625,304.806640625,48.0238037109375,270.40576171875,61.2802734375,-163.27667236328125,80.8292236328125,261.6124267578125,489.3170166015625,204.5924072265625
-174.0611572265625,249.6556396484375,55.284912109375,242.3525390625,68.5968017578125,-116.3153076171875,127.34912109375,235.7965087890625,457.6671142578125,193.3251953125
-202.91552734375,493.5660400390625,52.136962890625,220.7857666015625,69.604248046875,-78.78509521484375,182.7376708984375,242.14013671875,431.11767578125,327.8734130859375
-193.2808837890625,597.679931640625,46.3406982421875,268.0069580078125,41.141845703125,-45.76824951171875,164.3768310546875,250.09130859375,461.849609375,202.748779296875
-199.52215576171875,691.885498046875,51.4268798828125,299.60400390625,43.58544921875,5.5631103515625,87.0740966796875,275.448974609375,477.6201171875,190.317138671875
-199.68798828125,653.24169921875,57.6796875,290.62890625,51.1280517578125,-38.652099609375,121.6214599609375,234.1544189453125,445.471923828125,142.5941162109375
-177.4940185546875,557.038330078125,47.5484619140625,248.5726318359375,52.7115478515625,-87.140625,140.436279296875,251.881103515625,443.33251953125,230.600830078125
-168.64886474609375,601.030517578125,74.1044921875,262.273681640625,53.2108154296875,-95.61590576171875,35.89111328125,258.8426513671875,494.479736328125,297.6002197265625
-181.8980712890625,607.54248046875,73.469970703125,272.12744140625,62.6571044921875,-167.4375,55.1824951171875,262.099609375,498.4586181640625,344.489990234375
-181.73382568359375,493.5174560546875,50.3328857421875,330.8302001953125,47.2330322265625,-88.28204345703125,30.242431640625,268.440185546875,508.7789306640625,152.7685546875
-171.5679931640625,502.7752685546875,54.1787109375,270.36767578125,63.7110595703125,-29.4549560546875,34.924560546875,263.3475341796875,505.4552001953125,203.40380859375
-156.2291259765625,689.709228515625,51.330810546875,336.1597900390625,33.9136962890625,-97.85687255859375,-21.01904296875,282.831298828125,515.0076904296875,137.9410400390625
-175.203125,561.2454833984375,52.341064453125,277.4072265625,48.5794677734375,-50.16070556640625,52.3853759765625,268.1993408203125,507.9014892578125,232.689453125
-182.2969970703125,579.5245361328125,58.4998779296875,277.9927978515625,56.1993408203125,-147.50604248046875,61.6640625,262.0048828125,514.726318359375,257.699462890625
-174.101806640625,604.8067626953125,42.656494140625,288.742919921875,49.5418701171875,-126.580078125,92.3341064453125,246.3914794921875,498.753173828125,289.2022705078125
-180.857177734375,545.5386962890625,54.5755615234375,246.739990234375,53.0206298828125,-103.24591064453125,120.12060546875,253.021240234375,467.995361328125,271.96533203125
-191.31695556640625,517.0323486328125,50.315673828125,239.9410400390625,47.8768310546875,-59.69573974609375,150.215576171875,272.9444580078125,472.7392578125,246.14990234375
-204.87060546875,536.9066162109375,62.600341796875,276.18212890625,45.2855224609375,-91.3756103515625,150.1480712890625,247.120849609375,447.1778564453125,190.881591796875
-187.749755859375,510.511962890625,39.741943359375,273.912841796875,28.774658203125,-79.94287109375,179.220947265625,232.679931640625,409.4730224609375,193.0172119140625
-186.69940185546875,620.975830078125,49.2618408203125,289.294189453125,52.107177734375,-145.86785888671875,66.6710205078125,275.09326171875,479.407958984375,311.2513427734375
-175.49017333984375,599.29541015625,59.55859375,256.4036865234375,49.9747314453125,-63.91680908203125,90.3131103515625,249.790283203125,473.6640625,306.46533203125
-197.49993896484375,539.4918212890625,64.3048095703125,276.7647705078125,60.4683837890625,-130.55023193359375,92.29052734375,248.6961669921875,490.381591796875,375.9434814453125
-195.03533935546875,429.126220703125,35.28369140625,234.7579345703125,53.840576171875,-139.77734375,217.3760986328125,248.31396484375,406.0113525390625,331.0518798828125
-188.19140625,399.962890625,47.433349609375,228.461181640625,55.40234375,-146.89703369140625,199.593994140625,241.69873046875,425.37939453125,408.5882568359375
-182.50836181640625,400.7032470703125,55.1143798828125,223.7159423828125,53.20654296875,-167.08056640625,189.2332763671875,233.67431640625,433.84765625,361.4451904296875
-185.8465576171875,421.954345703125,57.5693359375,284.41552734375,47.086669921875,-138.24212646484375,150.665283203125,219.06103515625,467.7371826171875,294.44189453125
-181.79010009765625,419.029296875,60.9490966796875,261.16259765625,55.2069091796875,-129.50531005859375,100.3585205078125,257.615966796875,481.7625732421875,264.073974609375
-191.5384521484375,280.5333251953125,46.9200439453125,258.154541015625,49.3682861328125,-106.3670654296875,113.2398681640625,270.654541015625,477.1702880859375,384.121337890625
-194.9072265625,195.7752685546875,42.6651611328125,265.54541015625,49.22119140625,-91.62542724609375,139.264404296875,259.400146484375,474.7777099609375,293.45263671875
-192.539306640625,221.1697998046875,45.1593017578125,208.99609375,78.823974609375,-85.30047607421875,152.8841552734375,253.5302734375,475.338134765625,205.1971435546875
-185.36822509765625,254.196533203125,72.0916748046875,286.3768310546875,57.2017822265625,-25.47772216796875,103.3309326171875,237.22314453125,460.0577392578125,140.0694580078125
-189.02001953125,248.99658203125,53.4544677734375,285.573974609375,45.4114990234375,-1.4801025390625,121.3685302734375,250.3251953125,458.9705810546875,122.618896484375
-169.35302734375,255.8646240234375,51.280029296875,306.7279052734375,35.6629638671875,-77.0787353515625,51.208984375,270.3126220703125,479.8992919921875,115.5745849609375
-157.6361083984375,210.5211181640625,63.5130615234375,283.60107421875,49.057861328125,-72.48284912109375,13.56781005859375,265.757080078125,507.7620849609375,168.4151611328125
-157.90972900390625,223.8270263671875,60.552734375,280.8624267578125,62.6533203125,-86.30450439453125,-23.3089599609375,275.8304443359375,535.2728271484375,235.20458984375
-175.70404052734375,230.913818359375,68.4127197265625,300.4990234375,48.3472900390625,-56.3680419921875,14.12060546875,275.9884033203125,546.24658203125,258.841064453125
-171.26031494140625,243.2177734375,66.0595703125,302.06689453125,64.9881591796875,-73.296630859375,15.7022705078125,256.4600830078125,516.85791015625,282.22119140625
-181.934326171875,290.270751953125,48.8333740234375,257.80517578125,66.1942138671875,-136.84759521484375,102.340087890625,259.1771240234375,473.0474853515625,273.663818359375
-183.016357421875,160.4134521484375,60.7537841796875,266.8330078125,45.9080810546875,-92.39068603515625,115.8663330078125,254.283935546875,469.427978515625,170.7423095703125
-191.28363037109375,214.8577880859375,60.3203125,261.713623046875,56.9276123046875,-58.75140380859375,89.752197265625,274.826171875,489.8291015625,268.857177734375
-179.0843505859375,214.886962890625,63.8992919921875,252.5758056640625,65.6368408203125,-62.900634765625,71.622314453125,260.044921875,478.4552001953125,349.1630859375
-151.30609130859375,160.3931884765625,46.0604248046875,276.978515625,43.927001953125,-117.0623779296875,69.3829345703125,242.533935546875,472.259765625,260.2427978515625
-171.5682373046875,242.3436279296875,52.82080078125,243.20361328125,73.6085205078125,-103.718017578125,77.6807861328125,270.509521484375,488.09521484375,283.0421142578125
-176.10101318359375,205.3916015625,60.7926025390625,235.8076171875,78.29541015625,-128.29083251953125,87.8939208984375,240.5611572265625,501.6561279296875,266.4385986328125
-183.84051513671875,355.2052001953125,65.0350341796875,278.6885986328125,42.7080078125,-92.1776123046875,95.46875,252.0406494140625,472.677734375,278.030517578125
-194.6104736328125,275.7186279296875,65.2581787109375,247.6439208984375,80.4293212890625,-119.6419677734375,83.667236328125,260.27685546875,498.9296875,222.7745361328125
-201.67803955078125,233.5406494140625,51.3192138671875,261.234375,63.1474609375,-91.00897216796875,154.292236328125,250.7777099609375,464.05615234375,222.831787109375
-208.16119384765625,165.21435546875,42.5897216796875,236.6025390625,64.3226318359375,-55.0751953125,160.17333984375,262.2034912109375,474.890869140625,302.0830078125
-185.70220947265625,71.28125,47.9832763671875,232.2418212890625,47.069091796875,-88.97601318359375,152.1512451171875,257.718994140625,454.80419921875,275.028564453125
