e_C,e_Al,e_Ni,e_V,nu,sigma,e_Si,e_0,e_Cr,e_Mo,e_Co,e_Mn
-153.3277587890625,59.682037353515625,-27.41668701171875,-61.53582763671875,17.609834671020508,18.655471801757812,-21.090576171875,745.1277465820312,-55.13328552246094,-43.156951904296875,-40.05450439453125,-69.49111938476562
-140.56903076171875,27.97076416015625,-28.851318359375,-45.923675537109375,23.911714553833008,22.32119369506836,-18.828643798828125,734.7156982421875,-52.375518798828125,-40.647369384765625,-28.232147216796875,-71.53996276855469
-175.21002197265625,28.65460205078125,-26.78253173828125,-105.52879333496094,24.132932662963867,20.24798583984375,-11.5782470703125,743.0850219726562,-53.419769287109375,-42.687347412109375,-27.266448974609375,-71.62582397460938
-154.189208984375,27.506011962890625,-30.016021728515625,-111.77450561523438,14.502633094787598,19.46405601501465,-18.5330810546875,748.87890625,-55.59629821777344,-44.65986633300781,-23.087554931640625,-70.77650451660156
-154.42578125,28.292755126953125,-27.58026123046875,-73.6427001953125,12.963804244995117,17.35540008544922,-17.44830322265625,741.08349609375,-49.31495666503906,-41.149444580078125,-18.725341796875,-74.55514526367188
-145.9658203125,19.2093505859375,-27.81695556640625,-40.26544189453125,14.623635292053223,18.16314697265625,-16.958251953125,740.0079345703125,-55.43696594238281,-42.33544921875,-22.813751220703125,-72.1639404296875
-160.87937927246094,51.747833251953125,-28.27081298828125,-27.236053466796875,21.061124801635742,19.184066772460938,-20.867828369140625,741.85986328125,-51.61473083496094,-40.98553466796875,-26.2176513671875,-69.33317565917969
-177.30809020996094,32.437713623046875,-27.4124755859375,-95.41195678710938,31.14061164855957,19.84661865234375,-14.768310546875,759.6681518554688,-59.47914123535156,-48.00550842285156,-22.710174560546875,-74.30502319335938
-170.61984252929688,23.152191162109375,-30.29345703125,-104.02169799804688,14.362717628479004,17.612625122070312,-8.784088134765625,759.7854614257812,-55.00367736816406,-47.651153564453125,-19.430755615234375,-80.71849060058594
-170.12306213378906,30.59979248046875,-29.95098876953125,-66.61842346191406,12.075552940368652,18.60267448425293,-17.7589111328125,752.8378295898438,-52.24891662597656,-46.05120849609375,-13.568389892578125,-73.54566955566406
-170.8079071044922,42.2276611328125,-28.419830322265625,-79.057373046875,8.684319496154785,19.40438461303711,-15.044036865234375,753.4481811523438,-56.16850280761719,-46.29426574707031,-30.151947021484375,-69.79182434082031
-173.9189910888672,46.247161865234375,-28.86016845703125,-102.92814636230469,24.045488357543945,21.083641052246094,-17.108367919921875,752.2891845703125,-50.5775146484375,-45.389068603515625,-20.943206787109375,-75.91487121582031
-152.44125366210938,42.764923095703125,-26.0909423828125,-88.00852966308594,15.657231330871582,21.342382431030273,-20.098480224609375,734.611083984375,-51.44110107421875,-40.38409423828125,-47.089508056640625,-65.14434814453125
-168.61492919921875,17.016448974609375,-28.20703125,-74.60246276855469,14.466766357421875,19.24761962890625,-18.084320068359375,740.5718994140625,-50.018463134765625,-40.924713134765625,-23.400848388671875,-66.76004028320312
-147.53665161132812,54.682220458984375,-25.250885009765625,-59.81163024902344,19.366539001464844,20.508346557617188,-14.046478271484375,730.5300903320312,-51.12242126464844,-39.90106201171875,-28.634765625,-73.39021301269531
-163.60391235351562,21.918426513671875,-27.4266357421875,-117.46870422363281,9.567215919494629,20.43596839904785,-12.9747314453125,747.8659057617188,-53.251373291015625,-42.336456298828125,-6.114959716796875,-77.72244262695312
-153.337890625,38.209808349609375,-27.972625732421875,-69.77932739257812,12.438475608825684,20.453285217285156,-14.075897216796875,738.176025390625,-52.529754638671875,-41.834869384765625,-49.59828186035156,-73.43975830078125
-167.50497436523438,11.937591552734375,-31.468505859375,-77.77926635742188,5.890507698059082,17.00779151916504,-13.369964599609375,760.1036987304688,-53.364532470703125,-44.96138000488281,-13.077423095703125,-79.75997924804688
-167.3307647705078,11.670440673828125,-27.0836181640625,-50.26210021972656,8.305058479309082,18.41910743713379,-14.6552734375,747.48583984375,-54.24501037597656,-45.1109619140625,-30.987335205078125,-71.38584899902344
-170.60897827148438,30.0657958984375,-28.77923583984375,-83.03701782226562,18.421707153320312,20.840435028076172,-16.93603515625,750.0292358398438,-56.12310791015625,-44.68022155761719,-29.96429443359375,-71.46037292480469
-177.1850128173828,24.315582275390625,-28.8519287109375,-38.91094970703125,16.476219177246094,17.652175903320312,-15.217010498046875,748.197265625,-51.76072692871094,-43.955108642578125,-24.135589599609375,-69.84474182128906
-158.43003845214844,29.5548095703125,-26.188629150390625,-109.95783996582031,10.785124778747559,19.976993560791016,-13.2083740234375,743.47021484375,-53.798065185546875,-41.382080078125,-34.6883544921875,-73.68434143066406
-158.32431030273438,30.27642822265625,-29.257781982421875,-95.1787109375,4.284590721130371,18.03647232055664,-12.863616943359375,748.3131103515625,-53.768524169921875,-45.954315185546875,-10.779998779296875,-75.2197265625
-170.8018798828125,11.84423828125,-25.8699951171875,-52.200775146484375,18.25253677368164,19.854175567626953,-15.286376953125,739.1295166015625,-53.39689636230469,-41.8739013671875,-19.681549072265625,-67.67784118652344
-168.79017639160156,46.65521240234375,-26.547576904296875,-96.78309631347656,27.81448745727539,19.846790313720703,-16.030548095703125,751.1888427734375,-54.81010437011719,-45.975921630859375,-15.509521484375,-70.65945434570312
-167.01034545898438,57.145294189453125,-29.94830322265625,-48.96467590332031,36.178009033203125,18.749174118041992,-20.03179931640625,748.3472900390625,-55.01423645019531,-42.697662353515625,-31.697296142578125,-70.52667236328125
-152.74485778808594,28.241729736328125,-27.840240478515625,-4.7080078125,44.815147399902344,21.140522003173828,-21.7440185546875,744.3796997070312,-55.73994445800781,-45.29600524902344,-19.518096923828125,-69.10520935058594
-154.33831787109375,39.35443115234375,-27.437591552734375,-77.80421447753906,54.31928253173828,20.805137634277344,-19.314544677734375,742.8973388671875,-52.982879638671875,-44.16514587402344,-22.7401123046875,-70.43818664550781
-150.43719482421875,6.07098388671875,-25.432830810546875,-35.20220947265625,58.303497314453125,19.264076232910156,-10.951080322265625,742.6026000976562,-53.56892395019531,-46.52397155761719,-12.685028076171875,-77.73147583007812
-151.8659210205078,54.321197509765625,-27.4755859375,-0.66009521484375,47.35719680786133,22.518569946289062,-19.518890380859375,732.8593139648438,-53.719329833984375,-39.439483642578125,-50.02256774902344,-63.658905029296875
-174.545654296875,16.62872314453125,-30.955322265625,-60.97357177734375,32.09598922729492,18.97207260131836,-16.322784423828125,763.9446411132812,-54.244415283203125,-49.292572021484375,-21.63861083984375,-77.84268188476562
-168.86456298828125,5.37908935546875,-28.467254638671875,-70.09477233886719,24.356693267822266,21.63497543334961,-18.06146240234375,747.9119262695312,-51.06927490234375,-44.04478454589844,-14.769012451171875,-73.47607421875
-154.76670837402344,32.01690673828125,-29.86138916015625,-68.28300476074219,11.607290267944336,17.339811325073242,-20.440155029296875,745.7269287109375,-52.90214538574219,-44.329071044921875,-32.032501220703125,-70.35337829589844
-156.9049530029297,35.24322509765625,-26.404541015625,-24.224151611328125,13.26285457611084,17.656631469726562,-15.44964599609375,741.730224609375,-54.792083740234375,-40.65716552734375,-26.446136474609375,-74.24810791015625
-170.57977294921875,26.964019775390625,-30.278564453125,-64.6544189453125,24.63881492614746,21.90021514892578,-14.192352294921875,755.2728271484375,-53.12548828125,-47.94425964355469,-29.02703857421875,-74.96040344238281
-176.64132690429688,51.721343994140625,-28.019927978515625,-9.842010498046875,15.22189712524414,20.0468807220459,-16.97735595703125,751.4703369140625,-57.13359069824219,-42.761016845703125,-40.33331298828125,-71.24688720703125
-151.7892303466797,40.43621826171875,-31.769561767578125,-8.178314208984375,8.435982704162598,18.675559997558594,-24.284942626953125,756.3726806640625,-52.73512268066406,-48.94512939453125,-16.08929443359375,-74.87774658203125
-190.65560913085938,40.689910888671875,-28.113739013671875,-79.95027160644531,6.673676490783691,17.946300506591797,-15.311248779296875,752.65869140625,-51.68489074707031,-44.41413879394531,-29.724456787109375,-71.22914123535156
-172.46060180664062,44.685577392578125,-29.646453857421875,-28.97601318359375,4.222156047821045,18.08807945251465,-18.594207763671875,756.7135009765625,-52.6380615234375,-48.40205383300781,-33.117095947265625,-74.0706787109375
-169.54830932617188,39.11932373046875,-26.966583251953125,-52.486572265625,17.78759002685547,21.107646942138672,-9.94403076171875,746.3263549804688,-52.02455139160156,-41.614410400390625,-30.9666748046875,-79.00448608398438
-147.69190979003906,6.105377197265625,-24.42547607421875,-76.19476318359375,16.32924461364746,20.873559951782227,-10.079681396484375,728.7926635742188,-50.678375244140625,-39.288421630859375,-12.499481201171875,-70.82937622070312
-159.5934600830078,36.7314453125,-26.037109375,-72.08758544921875,24.62603759765625,19.14946174621582,-16.3248291015625,731.0147094726562,-50.0826416015625,-36.5419921875,-34.204803466796875,-68.77691650390625
-180.50625610351562,74.76577758789062,-26.115081787109375,-64.00813293457031,23.515947341918945,19.694297790527344,-22.32330322265625,740.9708862304688,-51.81825256347656,-40.0263671875,-39.12872314453125,-63.85748291015625
-150.40774536132812,71.1531982421875,-27.368499755859375,-95.45068359375,16.369340896606445,19.712493896484375,-16.722381591796875,737.6437377929688,-48.035430908203125,-40.26690673828125,-50.32099914550781,-76.62796020507812
-170.72767639160156,41.85662841796875,-26.148773193359375,-17.1959228515625,8.482903480529785,17.55313491821289,-14.995269775390625,753.371337890625,-55.834716796875,-45.09852600097656,-31.989288330078125,-74.86297607421875
-161.06619262695312,19.84796142578125,-27.45013427734375,-104.7447509765625,5.426063537597656,19.778728485107422,-13.95147705078125,737.1171875,-53.89045715332031,-40.443359375,-16.510528564453125,-70.17247009277344
-153.32838439941406,30.91748046875,-26.402984619140625,-15.761138916015625,19.06627655029297,20.344985961914062,-21.04052734375,732.118408203125,-50.66368103027344,-40.957672119140625,-26.24920654296875,-63.52903747558594
-172.32736206054688,16.47845458984375,-26.774261474609375,-68.49050903320312,13.840322494506836,20.156539916992188,-15.43865966796875,744.9198608398438,-52.689300537109375,-43.511962890625,-3.595062255859375,-70.38978576660156
-157.52047729492188,30.293060302734375,-28.125244140625,-94.34536743164062,9.5610990524292,19.368513107299805,-17.438262939453125,743.6964111328125,-52.34831237792969,-41.469482421875,-18.77325439453125,-72.49592590332031
-149.55303955078125,61.19970703125,-29.85113525390625,-19.309112548828125,5.178945064544678,18.97362518310547,-20.14300537109375,745.7391967773438,-55.77201843261719,-44.58122253417969,-44.87190246582031,-67.40499877929688
-162.0045623779297,23.617462158203125,-25.859527587890625,-54.89300537109375,12.025522232055664,19.527738571166992,-9.978546142578125,738.6871948242188,-52.72572326660156,-43.093505859375,-20.39886474609375,-71.55296325683594
-153.38189697265625,54.9610595703125,-29.957000732421875,-85.40727233886719,11.070762634277344,17.8115291595459,-18.750396728515625,744.265380859375,-53.38087463378906,-45.056854248046875,-42.608489990234375,-69.23832702636719
-167.05899047851562,66.000244140625,-27.420074462890625,-83.17901611328125,31.663772583007812,22.595623016357422,-5.708221435546875,739.1517333984375,-51.69606018066406,-42.692352294921875,-32.368408203125,-75.69482421875
-157.20565795898438,13.060272216796875,-27.725555419921875,-53.87762451171875,26.887548446655273,17.83586311340332,-13.505523681640625,733.6535034179688,-52.39082336425781,-37.8486328125,-26.202728271484375,-68.6795654296875
-176.75289916992188,40.56243896484375,-24.00396728515625,-83.39787292480469,20.33884620666504,21.845287322998047,-19.605133056640625,730.1747436523438,-45.631378173828125,-34.085723876953125,-47.209808349609375,-65.59858703613281
-155.9473876953125,35.13946533203125,-26.026336669921875,-86.30488586425781,27.69818115234375,20.309282302856445,-17.5806884765625,731.3094482421875,-50.91017150878906,-40.222076416015625,-32.54705810546875,-66.41004943847656
-158.5669708251953,31.638946533203125,-26.37127685546875,-110.95860290527344,29.84661102294922,19.750154495239258,-15.80462646484375,752.3197021484375,-53.323150634765625,-46.09033203125,-10.500518798828125,-77.32987976074219
-173.83926391601562,5.47344970703125,-27.5428466796875,-118.37791442871094,8.670247077941895,18.052059173583984,-14.44232177734375,755.932373046875,-52.977294921875,-47.098907470703125,-9.68896484375,-76.369873046875
-149.34620666503906,26.6297607421875,-29.1204833984375,-65.42726135253906,14.873492240905762,18.089519500732422,-21.2684326171875,745.2223510742188,-54.704986572265625,-44.58587646484375,-25.375335693359375,-71.00794982910156
-146.63113403320312,18.7061767578125,-24.282012939453125,-72.20126342773438,6.089089870452881,17.46977424621582,-20.1607666015625,727.2938232421875,-50.58879089355469,-38.737274169921875,-21.76324462890625,-66.88902282714844
-162.10662841796875,18.967193603515625,-26.94061279296875,-51.107421875,13.079837799072266,16.99044418334961,-15.668304443359375,741.9827880859375,-52.82916259765625,-43.24481201171875,-15.483184814453125,-69.8056640625
-164.52528381347656,13.401641845703125,-28.0479736328125,-16.38031005859375,19.048593521118164,19.000808715820312,-23.890350341796875,746.7430419921875,-53.23561096191406,-43.355194091796875,-21.489990234375,-67.0064697265625
-150.75401306152344,40.305023193359375,-26.06549072265625,-82.6644287109375,10.541994094848633,19.462997436523438,-12.91217041015625,731.359130859375,-49.53681945800781,-40.596435546875,-24.40283203125,-72.65077209472656
-141.38186645507812,45.978851318359375,-25.719818115234375,-77.13180541992188,13.976103782653809,19.368255615234375,-13.958343505859375,732.6722412109375,-51.80125427246094,-43.15399169921875,-36.5462646484375,-75.78793334960938
-159.6160430908203,56.544158935546875,-26.82757568359375,-65.62750244140625,26.332874298095703,19.59884262084961,-21.745941162109375,732.1732788085938,-49.20135498046875,-41.403228759765625,-44.161285400390625,-63.937164306640625
-143.98605346679688,37.944091796875,-27.836761474609375,-86.84764099121094,28.844444274902344,20.154773712158203,-13.63134765625,736.0516967773438,-52.4434814453125,-42.0928955078125,-34.7490234375,-70.76295471191406
-160.66322326660156,45.063934326171875,-28.428741455078125,-22.577239990234375,42.13103103637695,20.843570709228516,-22.4371337890625,741.91259765625,-53.85145568847656,-42.460662841796875,-35.608001708984375,-64.02890014648438
-194.20852661132812,36.18670654296875,-30.556610107421875,16.768646240234375,12.649560928344727,19.043006896972656,-17.770751953125,763.1781616210938,-54.36750793457031,-45.66172790527344,-5.41571044921875,-74.53038024902344
-153.95663452148438,62.981475830078125,-27.397491455078125,-100.09786987304688,14.092638969421387,20.473236083984375,-13.798736572265625,743.5936889648438,-49.88447570800781,-44.58485412597656,-31.792388916015625,-76.31640625
-162.5306854248047,34.107635498046875,-27.71490478515625,-104.47856140136719,13.512899398803711,20.20417594909668,-12.879730224609375,742.8636474609375,-51.12847900390625,-43.2591552734375,-28.723052978515625,-70.70614624023438
-154.0258331298828,13.266357421875,-30.402130126953125,-103.96563720703125,17.487762451171875,17.048847198486328,-17.241180419921875,744.626220703125,-51.219268798828125,-43.27545166015625,-6.17889404296875,-71.66796875
-158.16299438476562,33.477691650390625,-27.641387939453125,-48.13166809082031,9.542825698852539,17.517940521240234,-14.81182861328125,742.0606689453125,-51.57179260253906,-42.27880859375,-7.565277099609375,-74.34104919433594
-155.90184020996094,50.764404296875,-29.646209716796875,-33.685882568359375,29.787982940673828,19.2302188873291,-19.161468505859375,750.381103515625,-57.57763671875,-46.76438903808594,-33.97039794921875,-67.86656188964844
-178.19366455078125,49.758026123046875,-31.004608154296875,-22.631744384765625,63.04454040527344,20.497764587402344,-18.695098876953125,760.1510009765625,-52.28816223144531,-48.38999938964844,-44.980255126953125,-73.64097595214844
-162.0133056640625,43.608642578125,-27.8740234375,-47.92454528808594,62.180580139160156,19.28618812561035,-15.908111572265625,748.3057250976562,-53.23912048339844,-43.672607421875,-29.29071044921875,-74.26191711425781
-171.7213897705078,48.928955078125,-25.88494873046875,-75.65483093261719,48.92084884643555,19.66969108581543,-13.4154052734375,744.7031860351562,-55.15519714355469,-40.436004638671875,-28.31866455078125,-71.96475219726562
-181.0443115234375,44.21929931640625,-30.697418212890625,-84.44183349609375,45.7313117980957,19.714611053466797,-19.95379638671875,760.0487060546875,-54.66923522949219,-43.72686767578125,-25.198394775390625,-73.07101440429688
-161.98338317871094,43.04443359375,-27.6358642578125,-55.45408630371094,46.52621078491211,18.68071746826172,-14.24017333984375,745.7017211914062,-52.740447998046875,-43.9661865234375,-20.607025146484375,-75.521728515625
-160.0583038330078,46.693603515625,-27.758544921875,-71.31719970703125,41.48410415649414,19.08522605895996,-14.4686279296875,748.2149658203125,-54.01600646972656,-43.040557861328125,-33.4764404296875,-77.28956604003906
-143.75372314453125,54.721343994140625,-25.292877197265625,-100.56486511230469,40.88218688964844,20.105640411376953,-11.200714111328125,738.6852416992188,-55.69026184082031,-42.528228759765625,-36.179656982421875,-71.9705810546875
-141.80450439453125,8.90087890625,-26.136077880859375,-71.58570861816406,34.990169525146484,18.62822151184082,-8.9921875,734.016845703125,-54.693878173828125,-40.782623291015625,-25.297760009765625,-72.58470153808594
-177.38714599609375,0.1956787109375,-28.786712646484375,-29.06109619140625,17.900955200195312,20.366317749023438,-16.36309814453125,754.5152587890625,-51.71966552734375,-47.299285888671875,-9.312286376953125,-76.87464904785156
-165.63729858398438,44.518951416015625,-29.30877685546875,-98.13916015625,19.369321823120117,19.68246841430664,-15.187164306640625,750.1010131835938,-56.70274353027344,-43.118988037109375,-39.049591064453125,-72.40074157714844
-157.2624053955078,29.727508544921875,-30.941619873046875,-63.80653381347656,19.73073387145996,21.531103134155273,-19.550079345703125,744.223388671875,-50.92723083496094,-44.809722900390625,-46.72698974609375,-69.78053283691406
-151.00003051757812,36.738922119140625,-29.476898193359375,-74.91725158691406,29.207714080810547,19.504535675048828,-21.285369873046875,741.5009155273438,-49.270233154296875,-43.919464111328125,-28.453094482421875,-70.99287414550781
-171.24105834960938,21.58355712890625,-24.395965576171875,-67.724609375,28.042125701904297,18.97696876525879,-19.88958740234375,738.7437744140625,-52.28932189941406,-44.092010498046875,-9.063201904296875,-68.68440246582031
-141.620361328125,63.492279052734375,-26.068084716796875,-87.23309326171875,13.789685249328613,20.12667465209961,-18.442108154296875,719.1680297851562,-47.03666687011719,-34.1759033203125,-41.297027587890625,-64.9786376953125
-164.2725830078125,49.327606201171875,-25.305755615234375,-72.41140747070312,19.054481506347656,19.967063903808594,-14.43328857421875,725.295654296875,-46.38432312011719,-36.209564208984375,-42.164642333984375,-66.07487487792969
-147.79656982421875,28.03533935546875,-27.73846435546875,-60.271636962890625,18.811092376708984,20.679832458496094,-17.669921875,737.6253051757812,-52.8521728515625,-40.74652099609375,-23.9400634765625,-69.83671569824219
-155.819091796875,41.189239501953125,-30.0640869140625,-104.99995422363281,28.949264526367188,22.03479766845703,-13.990814208984375,760.511962890625,-58.372894287109375,-49.520233154296875,-31.01007080078125,-77.17465209960938
-170.9132843017578,43.889190673828125,-31.480560302734375,-156.72280883789062,5.800814628601074,19.192317962646484,-18.25341796875,751.4553833007812,-46.546478271484375,-44.40565490722656,-24.27276611328125,-73.67863464355469
-168.28067016601562,39.748046875,-29.45538330078125,-98.82746887207031,6.229968547821045,18.43600082397461,-18.88018798828125,735.7587890625,-47.24281311035156,-41.472564697265625,-26.217132568359375,-65.64070129394531
-168.77743530273438,37.6209716796875,-28.62994384765625,-136.38037109375,9.788260459899902,16.788236618041992,-9.964752197265625,757.953369140625,-54.68840026855469,-45.91963195800781,-19.88116455078125,-81.52645874023438
-165.77012634277344,37.836822509765625,-23.4141845703125,-70.00808715820312,20.116113662719727,18.383275985717773,-12.653594970703125,727.9857177734375,-50.0045166015625,-38.30859375,-50.58912658691406,-67.96844482421875
-193.97508239746094,46.34796142578125,-27.84197998046875,-105.39866638183594,16.210674285888672,20.2596492767334,-16.50732421875,756.9638671875,-52.114532470703125,-43.860504150390625,-20.938140869140625,-73.78683471679688
-159.93589782714844,56.05316162109375,-24.875244140625,-28.67291259765625,24.90577507019043,19.96344757080078,-8.483734130859375,733.7818603515625,-49.51152038574219,-40.78131103515625,-30.892974853515625,-75.91163635253906
-140.42417907714844,39.0416259765625,-26.762359619140625,-171.4713134765625,32.901126861572266,20.13251495361328,-8.22967529296875,732.4226684570312,-50.29472351074219,-40.313232421875,-30.408447265625,-74.86447143554688
-143.8076629638672,12.6292724609375,-29.274322509765625,-93.96766662597656,24.814838409423828,20.685365676879883,-17.953887939453125,746.0761108398438,-54.53755187988281,-47.23686218261719,-34.577056884765625,-70.40780639648438
-165.2501220703125,31.132781982421875,-24.28173828125,-43.521728515625,17.761125564575195,20.2493953704834,-14.95501708984375,734.2352294921875,-49.40095520019531,-39.85736083984375,-17.0286865234375,-69.95262145996094
-179.0001678466797,41.55474853515625,-27.0135498046875,-88.39906311035156,15.219459533691406,24.170948028564453,-17.221771240234375,750.2091064453125,-52.541534423828125,-45.65873718261719,-36.13836669921875,-67.97572326660156
-177.04110717773438,44.167724609375,-30.68157958984375,-141.87269592285156,21.143938064575195,20.62460708618164,-20.611572265625,755.4814453125,-52.409912109375,-47.4688720703125,-15.679840087890625,-68.60568237304688
-175.52456665039062,28.3255615234375,-30.74591064453125,-56.52684020996094,34.83859634399414,20.174983978271484,-16.79718017578125,764.7724609375,-56.827239990234375,-46.951385498046875,-1.6307373046875,-80.66127014160156
-177.3323974609375,29.082611083984375,-28.2293701171875,-131.1682586669922,47.45256042480469,19.848514556884766,-9.127838134765625,752.4764404296875,-53.65533447265625,-45.748199462890625,-22.598052978515625,-74.07856750488281
-153.6672821044922,19.231536865234375,-25.6405029296875,-84.32112121582031,29.755508422851562,18.401893615722656,-13.912628173828125,734.6074829101562,-53.68409729003906,-40.037200927734375,-1.933258056640625,-70.95033264160156
-155.186767578125,35.38970947265625,-27.612640380859375,-78.58837890625,27.891313552856445,20.8226261138916,-12.963592529296875,734.67041015625,-49.600372314453125,-40.554046630859375,-36.73529052734375,-74.23313903808594
-157.3124542236328,35.273590087890625,-28.688446044921875,-55.59059143066406,34.75515365600586,19.194480895996094,-19.99371337890625,745.14306640625,-52.37953186035156,-45.030731201171875,-23.77301025390625,-71.85763549804688
-173.41175842285156,30.95233154296875,-27.337249755859375,-103.54585266113281,42.419036865234375,21.136756896972656,-10.50091552734375,753.0570678710938,-54.50941467285156,-46.28666687011719,-22.45367431640625,-74.40814208984375
-178.96742248535156,49.191070556640625,-26.036895751953125,-63.97740173339844,37.51238250732422,18.781042098999023,-15.667327880859375,753.1934814453125,-52.96888732910156,-43.9447021484375,-8.6943359375,-76.32453918457031
-149.72885131835938,37.57879638671875,-31.402313232421875,-74.75314331054688,51.87613296508789,19.902908325195312,-15.317474365234375,752.3170166015625,-54.878753662109375,-46.648284912109375,-31.073699951171875,-76.75531005859375
-155.63291931152344,46.9981689453125,-25.389739990234375,-114.9991455078125,50.60315704345703,20.16254425048828,-13.75421142578125,734.1300048828125,-51.9052734375,-40.001220703125,-33.713958740234375,-68.81607055664062
-156.18174743652344,33.165252685546875,-28.636688232421875,-65.27241516113281,41.2819938659668,18.48259735107422,-18.263458251953125,755.0189208984375,-53.71318054199219,-49.73948669433594,-14.125579833984375,-79.59199523925781
-162.67520141601562,24.620025634765625,-27.74786376953125,-118.87152099609375,40.43217849731445,21.097938537597656,-17.9525146484375,747.644775390625,-53.76777648925781,-42.602569580078125,-18.998016357421875,-74.05035400390625
-174.36685180664062,46.453582763671875,-29.161865234375,-93.82803344726562,27.20796012878418,20.31365394592285,-16.73040771484375,744.9163208007812,-49.4462890625,-43.37896728515625,-21.78857421875,-70.17617797851562
-185.88955688476562,52.3094482421875,-28.8519287109375,-73.99343872070312,16.268573760986328,22.46803855895996,-15.4539794921875,755.857421875,-53.602081298828125,-45.42083740234375,-26.953216552734375,-73.68583679199219
-157.35301208496094,19.76043701171875,-29.216400146484375,-48.14927673339844,8.108762741088867,21.946380615234375,-19.585784912109375,740.8250732421875,-52.839630126953125,-43.28668212890625,-9.5458984375,-67.47099304199219
-162.14340209960938,64.76080322265625,-28.670074462890625,-27.867034912109375,15.347869873046875,20.027448654174805,-20.5234375,747.3507690429688,-52.84326171875,-45.31413269042969,-49.81800842285156,-68.87016296386719
-153.28005981445312,20.392974853515625,-30.002105712890625,-3.87969970703125,19.306419372558594,19.541837692260742,-12.475128173828125,753.10498046875,-56.24565124511719,-46.13720703125,-20.4720458984375,-77.95149230957031
-154.84567260742188,48.277069091796875,-23.59063720703125,-69.3228759765625,18.772804260253906,20.80971908569336,-15.299896240234375,733.2877197265625,-56.546539306640625,-38.079681396484375,-36.673187255859375,-68.6549072265625
-144.4569091796875,16.3173828125,-29.418975830078125,-67.47428894042969,8.916605949401855,20.368671417236328,-14.952789306640625,740.2606201171875,-50.56001281738281,-44.49778747558594,-19.84820556640625,-74.49522399902344
-183.3453369140625,42.93756103515625,-32.746917724609375,-21.595123291015625,8.632575035095215,20.502723693847656,-26.098419189453125,773.99072265625,-57.24546813964844,-49.446563720703125,-29.58258056640625,-73.06092834472656
-183.7661590576172,33.283843994140625,-27.694580078125,-49.467193603515625,17.293046951293945,21.84966278076172,-9.0509033203125,762.4764404296875,-61.776580810546875,-47.86497497558594,-23.85760498046875,-71.97843933105469
-156.5314483642578,32.27716064453125,-28.256103515625,-18.41015625,16.250478744506836,18.42535400390625,-18.639129638671875,744.7733154296875,-50.71685791015625,-42.86334228515625,-14.57470703125,-73.93183898925781
-158.1848602294922,46.54400634765625,-28.845672607421875,-53.71482849121094,11.192218780517578,19.437314987182617,-16.978302001953125,736.8436279296875,-49.55126953125,-39.507415771484375,-41.906158447265625,-68.51365661621094
-159.2408447265625,45.333648681640625,-26.891265869140625,-88.81890869140625,9.016936302185059,20.91600799560547,-16.78057861328125,742.950439453125,-55.12005615234375,-44.282928466796875,-38.718658447265625,-67.03507995605469
-141.29150390625,74.03872680664062,-26.7587890625,-23.02349853515625,16.07219886779785,19.86777114868164,-15.00506591796875,737.5867309570312,-55.604095458984375,-42.449432373046875,-58.628387451171875,-69.81222534179688
-156.88333129882812,46.19683837890625,-28.0,-67.37519836425781,15.49468994140625,20.655776977539062,-19.476654052734375,736.5244140625,-52.42613220214844,-42.181396484375,-23.207611083984375,-65.27265930175781
-153.94093322753906,52.249969482421875,-26.755096435546875,-57.284027099609375,42.2413215637207,21.437686920166016,-17.38250732421875,732.57373046875,-49.680328369140625,-40.28668212890625,-36.029754638671875,-67.34202575683594
-155.0161590576172,40.777130126953125,-25.463897705078125,-95.19122314453125,38.4011344909668,21.7283935546875,-16.36798095703125,736.2984008789062,-50.56480407714844,-40.44085693359375,-32.979644775390625,-72.36529541015625
-173.24163818359375,36.98681640625,-25.04705810546875,-109.73655700683594,40.8228645324707,19.609161376953125,-10.561737060546875,738.3651123046875,-49.7266845703125,-39.4185791015625,-35.9224853515625,-72.97113037109375
-141.41033935546875,31.869049072265625,-26.795745849609375,-83.24116516113281,51.59196472167969,20.105247497558594,-11.60162353515625,733.1129150390625,-52.45152282714844,-41.0166015625,-35.962188720703125,-73.81761169433594
-157.87652587890625,40.085906982421875,-25.4224853515625,-50.692413330078125,32.51810073852539,21.328638076782227,-16.44720458984375,732.83447265625,-49.79096984863281,-40.1217041015625,-33.70245361328125,-68.08212280273438
-160.6594696044922,9.47381591796875,-25.70361328125,-106.54469299316406,41.89445877075195,21.400196075439453,-14.62451171875,738.3247680664062,-46.82432556152344,-42.794158935546875,-3.781402587890625,-73.9288330078125
-140.49717712402344,26.72430419921875,-28.430877685546875,-82.18887329101562,50.21551513671875,21.586917877197266,-15.4700927734375,735.043701171875,-50.112213134765625,-41.09698486328125,-24.22784423828125,-71.8817138671875
-156.2896270751953,27.40252685546875,-29.919281005859375,-90.78265380859375,46.494991302490234,21.15384292602539,-11.85516357421875,751.0830078125,-54.5479736328125,-44.82295227050781,-30.91705322265625,-75.68539428710938
-150.11363220214844,44.604888916015625,-28.133087158203125,-72.15850830078125,43.115875244140625,20.76729965209961,-13.233551025390625,753.0701293945312,-55.458343505859375,-47.536956787109375,-38.178497314453125,-78.4859619140625
